Brain_Searched, 126:127, XBirA_2:No_BirA_6	Brain_Searched, 126:128, XBirA_2:No_BirA_5	Brain_Searched, 126:129, XBirA_2:XBirA_3	Brain_Searched, 126:130, XBirA_2:XBirA_1	Brain_Searched, 126:131, XBirA_2:No_BirA_4	Brain_Searched, 127:126, No_BirA_6:XBirA_2	Brain_Searched, 127:128, No_BirA_6:No_BirA_5	Brain_Searched, 127:129, No_BirA_6:XBirA_3	Brain_Searched, 127:130, No_BirA_6:XBirA_1	Brain_Searched, 127:131, No_BirA_6:No_BirA_4	Brain_Searched, 128:126, No_BirA_5:XBirA_2	Brain_Searched, 128:127, No_BirA_5:No_BirA_6	Brain_Searched, 128:129, No_BirA_5:XBirA_3	Brain_Searched, 128:130, No_BirA_5:XBirA_1	Brain_Searched, 128:131, No_BirA_5:No_BirA_4	Brain_Searched, 129:126, XBirA_3:XBirA_2	Brain_Searched, 129:127, XBirA_3:No_BirA_6	Brain_Searched, 129:128, XBirA_3:No_BirA_5	Brain_Searched, 129:130, XBirA_3:XBirA_1	Brain_Searched, 129:131, XBirA_3:No_BirA_4	Brain_Searched, 130:126, XBirA_1:XBirA_2	Brain_Searched, 130:127, XBirA_1:No_BirA_6	Brain_Searched, 130:128, XBirA_1:No_BirA_5	Brain_Searched, 130:129, XBirA_1:XBirA_3	Brain_Searched, 130:131, XBirA_1:No_BirA_4	Brain_Searched, 131:126, No_BirA_4:XBirA_2	Brain_Searched, 131:127, No_BirA_4:No_BirA_6	Brain_Searched, 131:128, No_BirA_4:No_BirA_5	Brain_Searched, 131:129, No_BirA_4:XBirA_3	Brain_Searched, 131:130, No_BirA_4:XBirA_1	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Brain_Searched unique_peptides	Brain_Searched numSpectra	Brain_Searched totalIntensity	Brain_Searched pct_cov
0.434	0.489	0.05	0.183	0.483	-0.434	-0.023	-0.365	-0.262	-0.209	-0.489	0.023	-0.419	-0.296	-0.0590000000000001	-0.05	0.365	0.419	0.168	0.386	-0.183	0.262	0.296	-0.168	0.125	-0.483	0.209	0.0590000000000001	-0.386	-0.125	Q5SV85-2	Q5SV85-2	Synrg	1	5	5	5	Q5SV85-2|V9GX40|Q5SV85|V9GXD9	MOUSE	122650.9	7.5	1634	1634.1	60.4	60.4		1306	Isoform 2 of Synergin gamma	Golgi apparatus|cytosol|membrane|	endocytosis|protein transport|		5	5	6.07e+08	7.5%
0.194	0.389	0.114	0.015	0.472	-0.194	0.196	0.121	-0.185	0.284	-0.389	-0.196	0.097	-0.109	0.0579999999999999	-0.114	-0.121	-0.097	-0.174	-0.028	-0.015	0.185	0.109	0.174	0.467	-0.472	-0.284	-0.0579999999999999	0.028	-0.467	Q9D517	Q9D517	Agpat3	1	5	4	4	Q9D517	MOUSE	43979.7	14.3	1635	1635.1	60.39	60.39		376	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma	nuclear envelope|endoplasmic reticulum|endoplasmic reticulum membrane|plasma membrane|membrane|integral component of membrane|	CDP-diacylglycerol biosynthetic process|	1-acylglycerol-3-phosphate O-acyltransferase activity|lysophosphatidic acid acyltransferase activity|	4	5	4.04e+08	14.3%
-0.151	-0.0590000000000001	-0.244	-0.022	0.191	0.151	0.205	0.102	0.444	0.294	0.0590000000000001	-0.205	-0.135	0.12	0.142	0.244	-0.102	0.135	0.257	0.5	0.022	-0.444	-0.12	-0.257	0.233	-0.191	-0.294	-0.142	-0.5	-0.233	Q99PV0	Q99PV0	Prpf8	1	7	5	5	Q99PV0	MOUSE	274923.6	2.7	1636	1636.1	60.38	60.38		2335	Pre-mRNA-processing-splicing factor 8	nucleus|U5 snRNP|membrane|nuclear speck|catalytic step 2 spliceosome|	spliceosomal tri-snRNP complex assembly|mRNA splicing, via spliceosome|	second spliceosomal transesterification activity|U6 snRNA binding|U1 snRNA binding|U2 snRNA binding|U5 snRNA binding|poly(A) RNA binding|K63-linked polyubiquitin binding|pre-mRNA intronic binding|	5	7	2e+08	2.7%
0.01	0.0439999999999999	0.032	-0.057	0.29	-0.01	-0.037	-0.0399999999999998	0.02	0.282	-0.0439999999999999	0.037	-0.149	-0.143	0.295	-0.032	0.0399999999999998	0.149	0.01	0.341	0.057	-0.02	0.143	-0.01	0.408	-0.29	-0.282	-0.295	-0.341	-0.408	P70122	P70122	Sbds	1	6	6	6	P70122	MOUSE	29065.3	28.4	1637	1637.1	60.26	60.26		250	Ribosome maturation protein SBDS	spindle pole|nucleus|nucleoplasm|nucleolus|cytoplasm|	inner cell mass cell proliferation|rRNA processing|cell proliferation|bone mineralization|leukocyte chemotaxis|mature ribosome assembly|mitotic spindle stabilization|bone marrow development|	RNA binding|microtubule binding|rRNA binding|ribosome binding|poly(A) RNA binding|	6	6	1.03e+09	28.4%
0.847	0.47	-0.028	0.267	0.09	-0.847	-0.252	-0.7	-0.71	-0.432	-0.47	0.252	-0.509	-0.434	-0.206	0.028	0.7	0.509	0.038	0.18	-0.267	0.71	0.434	-0.038	0.235	-0.09	0.432	0.206	-0.18	-0.235	E9PXF0	E9PXF0	Pcdh17	1	5	4	4	E9PXF0	MOUSE	127400.4	5.5	1638	1638.1	60.24	60.24		1157	Protocadherin 17	plasma membrane|integral component of membrane|	homophilic cell adhesion via plasma membrane adhesion molecules|	calcium ion binding|	4	5	38700000	5.5%
-0.0470000000000002	0.0959999999999999	0.134	-0.065	0.15	0.0470000000000002	0.037	0.0470000000000002	-0.0370000000000001	0.0439999999999999	-0.0959999999999999	-0.037	0.0669999999999999	-0.191	0.0219999999999999	-0.134	-0.0470000000000002	-0.0669999999999999	-0.071	-0.073	0.065	0.0370000000000001	0.191	0.071	0.049	-0.15	-0.0439999999999999	-0.0219999999999999	0.073	-0.049	Q810B6	Q810B6	Ankfy1	1	7	5	5	Q810B6|Q810B6-2	MOUSE	130304.8	5.2	1639	1639.1	60.19	60.19		1169	Rabankyrin-5	early endosome|endosome membrane|membrane|cytoplasmic membrane-bounded vesicle|macropinosome|extracellular exosome|retromer complex|	endocytosis|endosome localization|endosomal vesicle fusion|retrograde transport, endosome to Golgi|positive regulation of pinocytosis|Golgi to lysosome transport|	Rab GTPase binding|metal ion binding|phosphatidylinositol phosphate binding|	5	7	2.14e+08	5.2%
-0.536	-0.0810000000000001	-0.012	-0.067	0.275	0.536	0.415	0.372	0.356	0.625	0.0810000000000001	-0.415	0.076	0.00600000000000001	0.213	0.012	-0.372	-0.076	-0.029	0.22	0.067	-0.356	-0.00600000000000001	0.029	0.344	-0.275	-0.625	-0.213	-0.22	-0.344	Q99LC5	Q99LC5	Etfa	1	7	4	4	Q99LC5|Q2KJE4|F1MWR3	MOUSE	35351.1	16.2	1640	1640.1	60.03	60.03		333	Electron transfer flavoprotein subunit alpha, mitochondrial	mitochondrion|mitochondrial electron transfer flavoprotein complex|extracellular exosome|	oxidation-reduction process|	protein binding|electron carrier activity|oxidoreductase activity|flavin adenine dinucleotide binding|	4	7	3.06e+08	16.2%
-0.288	0.071	-0.127	0.023	0.068	0.288	0.335	0.208	0.27	0.314	-0.071	-0.335	-0.386	-0.158	-0.05	0.127	-0.208	0.386	0.168	0.227	-0.023	-0.27	0.158	-0.168	0.14	-0.068	-0.314	0.05	-0.227	-0.14	O54833	O54833	Csnk2a2	1	13	5	5	O54833	MOUSE	41385.6	16.2	1641	1641.1	60.02	60.02		350	Casein kinase II subunit alpha'	nucleus|protein kinase CK2 complex|PcG protein complex|	transcription, DNA-templated|regulation of transcription, DNA-templated|protein phosphorylation|apoptotic process|Wnt signaling pathway|regulation of cell cycle|mitotic spindle checkpoint|regulation of mitochondrion degradation|positive regulation of protein targeting to mitochondrion|	protein serine/threonine kinase activity|protein binding|ATP binding|protein N-terminus binding|	5	13	2.44e+09	16.2%
-0.15	-0.145	-0.103	-0.069	-0.036	0.15	0.056	0	0.137	0.187	0.145	-0.056	0.101	0.0599999999999999	0.213	0.103	0	-0.101	0.052	0.1	0.069	-0.137	-0.0599999999999999	-0.052	0.087	0.036	-0.187	-0.213	-0.1	-0.087	Q8C483	Q8C483	Sars	1	8	5	5	Q8C483|P26638	MOUSE	61679.4	12.1	1642	1642.1	60.01	60.01		536	Serine--tRNA ligase, cytoplasmic	cytoplasm|mitochondrion|extracellular exosome|	seryl-tRNA aminoacylation|	serine-tRNA ligase activity|ATP binding|	5	8	6.61e+08	12.1%
0.077	-0.032	0.01	0.074	-0.096	-0.077	-0.066	-0.0359999999999998	-0.056	-0.109	0.032	0.066	0.072	0.072	-0.015	-0.01	0.0359999999999998	-0.072	-0.036	-0.063	-0.074	0.056	-0.072	0.036	-0.104	0.096	0.109	0.015	0.063	0.104	O35495	O35495	Cdk14	1	15	6	6	O35495|E9PVC7|O35495-2|O35495-3	MOUSE	53451.2	12.3	1643	1643.1	59.91	59.91		469	Cyclin-dependent kinase 14	cytoplasmic cyclin-dependent protein kinase holoenzyme complex|nucleus|cytoplasm|cytosol|plasma membrane|	G2/M transition of mitotic cell cycle|protein phosphorylation|Wnt signaling pathway|cell division|regulation of cell cycle|regulation of canonical Wnt signaling pathway|	protein kinase activity|protein serine/threonine kinase activity|cyclin-dependent protein serine/threonine kinase activity|ATP binding|cyclin binding|	6	15	8.3e+09	12.3%
0.0109999999999999	0.211	0.024	0.077	0.276	-0.0109999999999999	0.13	0.0570000000000002	0.052	0.299	-0.211	-0.13	-0.217	-0.14	0.083	-0.024	-0.0570000000000002	0.217	0.012	0.309	-0.077	-0.052	0.14	-0.012	0.261	-0.276	-0.299	-0.083	-0.309	-0.261	P70372	P70372	Elavl1	1	13	6	6	P70372	MOUSE	36339.5	20.5	1644	1644.1	59.88	59.88		326	ELAV-like protein 1	nucleus|cytoplasm|membrane|	positive regulation of translation|mRNA stabilization|3'-UTR-mediated mRNA stabilization|regulation of stem cell maintenance|	nucleotide binding|RNA binding|double-stranded RNA binding|mRNA 3'-UTR binding|protein binding|AU-rich element binding|protein kinase binding|mRNA 3'-UTR AU-rich region binding|poly(A) RNA binding|	6	13	2.62e+09	20.5%
0.106	0.0559999999999999	-0.157	0.124	-0.09	-0.106	-0.016	-0.247	-0.034	-0.003	-0.0559999999999999	0.016	-0.153	-0.00800000000000001	-0.028	0.157	0.247	0.153	0.207	0.012	-0.124	0.034	0.00800000000000001	-0.207	-0.085	0.09	0.003	0.028	-0.012	0.085	Q9Z2W1	Q9Z2W1	Stk25	1	6	6	6	Q9Z2W1|Q99JT2|A2AD84|Q99KH8	MOUSE	48385.1	17.3	1645	1645.1	59.73	59.73		426	Serine/threonine-protein kinase 25	Golgi membrane|cytoplasm|extracellular exosome|Golgi apparatus|	protein phosphorylation|establishment or maintenance of cell polarity|regulation of mitotic cell cycle|signal transduction by protein phosphorylation|stress-activated protein kinase signaling cascade|activation of protein kinase activity|positive regulation of stress-activated MAPK cascade|intrinsic apoptotic signaling pathway in response to hydrogen peroxide|response to hydrogen peroxide|regulation of apoptotic process|protein autophosphorylation|positive regulation of axonogenesis|Golgi localization|establishment of Golgi localization|Golgi reassembly|	protein serine/threonine kinase activity|protein binding|ATP binding|protein homodimerization activity|metal ion binding|	6	6	3.54e+08	17.3%
-0.243	-0.153	-0.17	-0.119	-0.096	0.243	0.109	0.103	0.046	0.208	0.153	-0.109	-0.011	-0.027	0.0659999999999999	0.17	-0.103	0.011	0.048	0.056	0.119	-0.046	0.027	-0.048	0.012	0.096	-0.208	-0.0659999999999999	-0.056	-0.012	Q5M8N0	Q5M8N0	Cnrip1	1	7	5	5	Q5M8N0	MOUSE	18726.1	33.5	1646	1646.1	59.7	59.7		164	CB1 cannabinoid receptor-interacting protein 1	myelin sheath|			5	7	3.65e+08	33.5%
-0.12	0.0209999999999999	0.241	0.323	-0.081	0.12	0.029	0.345	0.492	0.146	-0.0209999999999999	-0.029	0.427	0.367	0.0539999999999999	-0.241	-0.345	-0.427	0.132	-0.283	-0.323	-0.492	-0.367	-0.132	-0.296	0.081	-0.146	-0.0539999999999999	0.283	0.296	Q8C5P7	Q8C5P7	Tdrp	1	5	4	4	Q8C5P7|Q8C5P7-2|A0A1B0GRY6	MOUSE	20300.1	34	1647	1647.1	59.68	59.68		182	Testis development-related protein	nucleus|cytoplasm|	spermatogenesis|		4	5	4e+08	34.0%
0.515	0.467	0.191	0.071	0.335	-0.515	-0.096	-0.35	-0.529	-0.198	-0.467	0.096	-0.157	-0.432	0.0259999999999999	-0.191	0.35	0.157	-0.11	0.15	-0.071	0.529	0.432	0.11	0.444	-0.335	0.198	-0.0259999999999999	-0.15	-0.444	Q9JI78	Q9JI78	Ngly1	1	9	6	6	Q9JI78|A0A286YCI0	MOUSE	75243.7	10.2	1648	1648.1	59.66	59.66		651	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	nucleus|cytoplasm|	glycoprotein catabolic process|	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity|protein binding|metal ion binding|	6	9	2.23e+08	10.2%
0.153	0.0349999999999999	-0.095	0	0.039	-0.153	-0.11	-0.211	-0.232	-0.0459999999999999	-0.0349999999999999	0.11	-0.131	-0.013	0.0539999999999999	0.095	0.211	0.131	0.039	0.194	0	0.232	0.013	-0.039	0.119	-0.039	0.0459999999999999	-0.0539999999999999	-0.194	-0.119	Q8B0	Q8B0	Pgam5	1	7	5	5	Q8B0|Q8B0-2	MOUSE	32164.9	17.3	1649	1649.1	59.63	59.63		288	Serine/threonine-protein phosphatase PGAM5, mitochondrial	mitochondrion|mitochondrial outer membrane|integral component of membrane|	dephosphorylation|intracellular signal transduction|positive regulation of GTPase activity|necroptotic process|	GTPase activator activity|receptor signaling protein serine/threonine phosphatase activity|phosphatase activity|protein complex binding|	5	7	3.95e+08	17.3%
-0.13	0.214	-0.038	0.107	0.276	0.13	0.408	0.0670000000000002	0.284	0.38	-0.214	-0.408	-0.271	-0.013	0.103	0.038	-0.0670000000000002	0.271	0.123	0.354	-0.107	-0.284	0.013	-0.123	0.245	-0.276	-0.38	-0.103	-0.354	-0.245	P35550	P35550	Fbl	1	8	6	4	P35550	MOUSE	34420.3	16.2	1650	1650.1	59.53	30.06		327	rRNA 2'-O-methyltransferase fibrillarin	dense fibrillar component|granular component|nucleus|nucleolus|Cajal body|membrane|box C/D snoRNP complex|small-subunit processome|extracellular exosome|	box C/D snoRNA 3'-end processing|osteoblast differentiation|tRNA processing|snoRNA metabolic process|rRNA methylation|histone glutamine methylation|	RNA binding|rRNA methyltransferase activity|poly(A) RNA binding|histone-glutamine methyltransferase activity|	6	8	1.65e+09	16.2%
-0.219	0.25	-0.164	0.035	0.198	0.219	0.472	0.0730000000000002	0.248	0.423	-0.25	-0.472	-0.394	-0.206	-0.034	0.164	-0.0730000000000002	0.394	0.187	0.34	-0.035	-0.248	0.206	-0.187	0.174	-0.198	-0.423	0.034	-0.34	-0.174	Q80WS3	Q80WS3	Fbll1	1	2	3	2	Q80WS3	MOUSE	33395.3	13.3	1650	1650.2	50.84	37.8		314	rRNA/tRNA 2'-O-methyltransferase fibrillarin-like protein 1	Cajal body|box C/D snoRNP complex|small-subunit processome|	box C/D snoRNA 3'-end processing|tRNA processing|rRNA methylation|histone glutamine methylation|	RNA binding|rRNA methyltransferase activity|histone-glutamine methyltransferase activity|	2	2	1.19e+08	8.9%
0.866	0.654	0.207	-0.169	0.614	-0.866	-0.197	-0.6	-1.024	-0.118	-0.654	0.197	-0.442	-0.797	0.01	-0.207	0.6	0.442	-0.457	0.355	0.169	1.024	0.797	0.457	0.746	-0.614	0.118	-0.01	-0.355	-0.746	F8VQ06	F8VQ06	Ltbp3	1	8	6	6	F8VQ06|Q61810|Q61810-2	MOUSE	141207.1	7	1651	1651.1	59.42	59.42		1253	Latent-transforming growth factor beta-binding protein 3	extracellular matrix|extracellular exosome|	transforming growth factor beta activation|positive regulation of mesenchymal stem cell proliferation|positive regulation of mesenchymal stem cell differentiation|	calcium ion binding|transforming growth factor beta binding|	6	8	2.5e+08	7.0%
0.0529999999999999	-0.129	-0.152	-0.176	-0.198	-0.0529999999999999	-0.059	-0.29	-0.186	-0.245	0.129	0.059	-0.0610000000000001	-0.021	-0.16	0.152	0.29	0.0610000000000001	-0.008	-0.108	0.176	0.186	0.021	0.008	-0.172	0.198	0.245	0.16	0.108	0.172	Q7TT37	Q7TT37	Elp1	1	9	6	6	Q7TT37	MOUSE	151292.7	4.7	1652	1652.1	59.36	59.36		1333	Elongator complex protein 1	histone acetyltransferase complex|nucleolus|cytoplasm|transcription elongation factor complex|Elongator holoenzyme complex|	transcription, DNA-templated|regulation of transcription from RNA polymerase II promoter|positive regulation of cell migration|regulation of protein kinase activity|	phosphorylase kinase regulator activity|RNA polymerase II core binding|	6	9	3.34e+08	4.7%
-0.279	-0.035	-0.129	-0.286	-0.00399999999999998	0.279	0.253	0.236	0.0349999999999999	0.333	0.035	-0.253	-0.0910000000000001	-0.143	0.0609999999999999	0.129	-0.236	0.0910000000000001	-0.21	0.173	0.286	-0.0349999999999999	0.143	0.21	0.299	0.00399999999999998	-0.333	-0.0609999999999999	-0.173	-0.299	Q62318	Q62318	Trim28	1	10	8	8	Q62318|Q62318-2	MOUSE	90614.2	19.7	1653	1653.1	59.35	59.35		834	Transcription intermediary factor 1-beta	chromatin|nucleus|nucleoplasm|nuclear euchromatin|nuclear heterochromatin|RNA polymerase II transcription factor complex|nucleolus|	negative regulation of transcription from RNA polymerase II promoter|in utero embryonic development|epithelial to mesenchymal transition|DNA repair|transcription, DNA-templated|protein phosphorylation|embryo implantation|protein ubiquitination|protein sumoylation|positive regulation of transcription factor import into nucleus|DNA methylation involved in embryo development|innate immune response|positive regulation of DNA repair|negative regulation of transcription, DNA-templated|positive regulation of transcription, DNA-templated|protein autophosphorylation|protein oligomerization|convergent extension involved in axis elongation|embryonic placenta morphogenesis|negative regulation of DNA demethylation|negative regulation of viral release from host cell|regulation of genetic imprinting|	DNA binding|transcription coactivator activity|transcription corepressor activity|protein kinase activity|ubiquitin-protein transferase activity|protein binding|zinc ion binding|ligase activity|ubiquitin protein ligase binding|Krueppel-associated box domain binding|poly(A) RNA binding|chromo shadow domain binding|sequence-specific DNA binding transcription factor activity|sequence-specific DNA binding|	8	10	2.4e+08	19.7%
1.397	1.579	0.181	-0.044	1.421	-1.397	-0.185	-1.094	-1.485	-0.271	-1.579	0.185	-1.299	-1.724	-0.048	-0.181	1.094	1.299	-0.249	1.144	0.044	1.485	1.724	0.249	1.586	-1.421	0.271	0.048	-1.144	-1.586	P07214	P07214	Sparc	1	10	6	6	A0A1L1SSH9|P07214|Q5NCU4	MOUSE	35305.2	21.5	1654	1654.1	59.21	59.21		302	SPARC	proteinaceous extracellular matrix|basement membrane|extracellular space|cell surface|nuclear matrix|platelet alpha granule|platelet alpha granule membrane|	negative regulation of endothelial cell proliferation|signal transduction|heart development|response to gravity|response to lead ion|positive regulation of endothelial cell migration|negative regulation of angiogenesis|regulation of cell morphogenesis|lung development|response to lipopolysaccharide|response to L-ascorbic acid|response to cytokine|wound healing|regulation of cell proliferation|response to peptide hormone|response to ethanol|response to cadmium ion|inner ear development|response to glucocorticoid|response to cAMP|response to calcium ion|bone development|cellular response to growth factor stimulus|	calcium ion binding|collagen binding|extracellular matrix binding|	6	10	8.12e+08	21.5%
-0.00500000000000012	0.0399999999999999	0.022	0.033	0.116	0.00500000000000012	0.068	0.0250000000000001	0.0389999999999999	0.094	-0.0399999999999999	-0.068	-0.022	0.00700000000000001	0.086	-0.022	-0.0250000000000001	0.022	0.03	0.107	-0.033	-0.0389999999999999	-0.00700000000000001	-0.03	0.08	-0.116	-0.094	-0.086	-0.107	-0.08	P54823	P54823	Ddx6	1	6	6	6	P54823	MOUSE	54590	14.4	1655	1655.1	59.2	59.2		483	Probable ATP-dependent RNA helicase DDX6	cytoplasmic mRNA processing body|cytoplasm|cytoplasmic stress granule|membrane|RISC complex|intracellular membrane-bounded organelle|	regulation of translation|RNA secondary structure unwinding|viral RNA genome packaging|stem cell maintenance|cytoplasmic mRNA processing body assembly|negative regulation of neuron differentiation|	ATP-dependent RNA helicase activity|ATP binding|protein domain specific binding|poly(A) RNA binding|	6	6	3.04e+08	14.4%
0.026	0.0549999999999999	0.00499999999999999	0.035	0.023	-0.026	-0.052	0.036	-0.111	-0.199	-0.0549999999999999	0.052	0.022	0.00800000000000001	-0.0690000000000001	-0.00499999999999999	-0.036	-0.022	0.056	-0.146	-0.035	0.111	-0.00800000000000001	-0.056	0.045	-0.023	0.199	0.0690000000000001	0.146	-0.045	Q3TDN2	Q3TDN2	Faf2	1	9	4	4	Q3TDN2|Q3TDN2-2|D6RE51	MOUSE	52812.7	13.2	1656	1656.1	59.18	59.18		445	FAS-associated factor 2	endoplasmic reticulum|lipid particle|VCP-NPL4-UFD1 AAA ATPase complex|intracellular membrane-bounded organelle|	response to unfolded protein|ER-associated ubiquitin-dependent protein catabolic process|retrograde protein transport, ER to cytosol|lipid particle organization|negative regulation of catalytic activity|	ubiquitin protein ligase binding|lipase binding|ubiquitin binding|lipase inhibitor activity|	4	9	4.68e+08	13.2%
-0.143	0.0409999999999999	-0.131	0.015	-0.075	0.143	0.088	0.0370000000000001	0.096	0.209	-0.0409999999999999	-0.088	-0.0750000000000001	-0.0620000000000001	0.114	0.131	-0.0370000000000001	0.0750000000000001	-0.015	0.156	-0.015	-0.096	0.0620000000000001	0.015	0.054	0.075	-0.209	-0.114	-0.156	-0.054	Q66GT5	Q66GT5	Ptpmt1	1	5	5	5	Q66GT5	MOUSE	22113.3	26.4	1657	1657.1	58.99	58.99		193	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1	nucleus|mitochondrion|mitochondrial inner membrane|	protein dephosphorylation|cardiolipin biosynthetic process|peptidyl-tyrosine dephosphorylation|phosphatidylinositol metabolic process|inositol phosphate dephosphorylation|	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity|protein tyrosine phosphatase activity|protein tyrosine/serine/threonine phosphatase activity|phosphatidylglycerophosphatase activity|	5	5	8.14e+08	26.4%
0.0349999999999999	-0.0920000000000001	-0.137	-0.07	-0.132	-0.0349999999999999	-0.001	-0.148	-0.122	-0.223	0.0920000000000001	0.001	-0.116	-0.002	-0.024	0.137	0.148	0.116	0.137	-0.018	0.07	0.122	0.002	-0.137	-0.134	0.132	0.223	0.024	0.018	0.134	E9PUR6	E9PUR6	Nr3c1	1	8	5	5	E9PUR6|P06537|P06537-3|P06537-5|E9PYV1|P06537-2|P06537-4|A3KN90|D3Z473|D6RIL1	MOUSE	88303.3	9.4	1658	1658.1	58.85	58.85		792	Glucocorticoid receptor	intracellular|nucleus|nucleoplasm|cytoplasm|cytosol|membrane|	regulation of gluconeogenesis|regulation of transcription, DNA-templated|transcription from RNA polymerase II promoter|glucocorticoid metabolic process|adrenal gland development|regulation of glucocorticoid biosynthetic process|maternal behavior|glucocorticoid receptor signaling pathway|glucocorticoid mediated signaling pathway|positive regulation of neuron apoptotic process|positive regulation of transcription from RNA polymerase II promoter|mammary gland duct morphogenesis|cellular response to steroid hormone stimulus|negative regulation of glucocorticoid mediated signaling pathway|	RNA polymerase II core promoter proximal region sequence-specific DNA binding|RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription|DNA binding|sequence-specific DNA binding transcription factor activity|glucocorticoid receptor activity|steroid binding|protein binding|zinc ion binding|glucocorticoid-activated RNA polymerase II transcription factor binding transcription factor activity|sequence-specific DNA binding|protein dimerization activity|steroid hormone binding|	5	8	5.26e+08	9.4%
0.081	0.0609999999999999	-0.059	0.027	-0.174	-0.081	-0.176	0.0950000000000002	-0.089	-0.326	-0.0609999999999999	0.176	0.183	0.0289999999999999	-0.12	0.059	-0.0950000000000002	-0.183	0.013	-0.15	-0.027	0.089	-0.0289999999999999	-0.013	-0.203	0.174	0.326	0.12	0.15	0.203	O70405	O70405	Ulk1	1	10	8	8	Q6PB82|O70405|A0A0R4J0B3	MOUSE	113487.7	8.6	1659	1659.1	58.79	58.79		1051	Serine/threonine-protein kinase ULK1	pre-autophagosomal structure|cytoplasm|autophagosome|cytosol|membrane|cytoplasmic vesicle membrane|pre-autophagosomal structure membrane|neuron projection|neuronal cell body|extrinsic component of omegasome membrane|extrinsic component of pre-autophagosomal structure membrane|extrinsic component of autophagosome membrane|ATG1/UKL1 kinase complex|	autophagosome assembly|Ras protein signal transduction|axonogenesis|protein localization|regulation of gene expression|regulation of autophagy|positive regulation of autophagy|regulation of cell death|positive regulation of macroautophagy|peptidyl-serine phosphorylation|cerebellar granule cell differentiation|radial glia guided migration of cerebellar granule cell|neuron projection development|receptor internalization|cellular response to nutrient levels|response to starvation|protein autophosphorylation|negative regulation of collateral sprouting|axon extension|regulation of neurotrophin TRK receptor signaling pathway|activation of mitophagy in response to mitochondrial depolarization|	protein kinase activity|protein serine/threonine kinase activity|protein binding|ATP binding|Rab GTPase binding|protein kinase binding|protein complex binding|Hsp90 protein binding|	8	10	1.13e+08	8.6%
