id,adj.P.Val.xBirA.over.NoBirA,AveExpr.xBirA.over.NoBirA,Log.P.Value.xBirA.over.NoBirA,logFC.xBirA.over.NoBirA,P.Value.xBirA.over.NoBirA,t.xBirA.over.NoBirA,Brain_Searched..127.126.127.128.129.130.131..No_BirA_6.multimedian,Brain_Searched..128.126.127.128.129.130.131..No_BirA_5.multimedian,Brain_Searched..131.126.127.128.129.130.131..No_BirA_4.multimedian,Brain_Searched..126.126.127.128.129.130.131..XBirA_2.multimedian,Brain_Searched..129.126.127.128.129.130.131..XBirA_3.multimedian,Brain_Searched..130.126.127.128.129.130.131..XBirA_1.multimedian,id.query,id.mapped,id.concat,accession_number,geneSymbol,numColumnsProteinObserved,numSpectraProteinObserved,numPepsUnique,numPepsUniqueSubgroupSpecificCI,accession_numbers,species,protein_mw,percentCoverage,groupNum,subgroupNum,scoreUnique,scoreUniqueSubgroupSpecificCI,orfCategory,sequenceLength,entry_name,cellular_component,biological_process,molecular_function,Brain_Searched.unique_peptides,Brain_Searched.numSpectra,Brain_Searched.totalIntensity,Brain_Searched.pct_cov
P63137-2,0.366916492,-0.026,9.493851867,0.166,0.112360798,1.793423436,-0.168,-0.163,0.004,0.153,-0.019,0.037,P63137,Gabrb2,P63137-2_Gabrb2,P63137-2,Gabrb2,1,26,8,3,P63137-2|P63137,MOUSE,54860.7,22.3,1074,1074.1,114.57,45.95,,512,Isoform 2 of Gamma-aminobutyric acid receptor subunit beta-2,cytosol|plasma membrane|integral component of plasma membrane|cell junction|chloride channel complex|postsynaptic membrane|extracellular exosome|GABA-A receptor complex|,"signal transduction|sensory perception of sound|regulation of neuron apoptotic process|negative regulation of neuron apoptotic process|neuron development|synaptic transmission, GABAergic|inner ear receptor cell development|innervation|cellular response to histamine|cochlea development|negative regulation of neuron death|chloride transmembrane transport|",GABA-A receptor activity|inhibitory extracellular ligand-gated ion channel activity|chloride channel activity|protein binding|,8,26,3520000000,22.3%
Q8C446,0.04345709,-0.089833333,23.33545595,0.300333333,0.004639321,3.948340778,-0.26,-0.25,-0.21,0.053,0.088,0.04,Q8C446,Gabrb3,Q8C446_Gabrb3,Q8C446,Gabrb3,1,4,7,3,F6ZYH6|Q8C446|P63080,MOUSE,54567,18.1,1074,1074.2,95.26,41.58,,473,"Gamma-aminobutyric acid (GABA-A) receptor, subunit beta 3, isoform CRA_b",plasma membrane|integral component of plasma membrane|cell junction|inhibitory synapse|GABA-A receptor complex|,gamma-aminobutyric acid signaling pathway|cellular response to histamine|chloride transmembrane transport|,GABA-A receptor activity|extracellular ligand-gated ion channel activity|GABA-gated chloride ion channel activity|,3,4,303000000,7.8%
P50571,0.271281294,-0.064666667,11.7516716,0.298666667,0.066808672,2.13520007,-0.494,-0.13,-0.018,0.226,-0.045,0.073,P50571,Gabrb1,P50571_Gabrb1,P50571,Gabrb1,1,8,6,2,P50571,MOUSE,54384.7,16,1074,1074.3,78.57,27.36,,474,Gamma-aminobutyric acid receptor subunit beta-1,nuclear envelope|cytoplasm|integral component of plasma membrane|cell junction|dendrite|chloride channel complex|postsynaptic membrane|GABA-A receptor complex|,ion transport|signal transduction|response to toxic substance|central nervous system neuron development|response to progesterone|ovulation cycle|cellular response to histamine|chloride transmembrane transport|,GABA-A receptor activity|extracellular ligand-gated ion channel activity|chloride channel activity|ligand-gated ion channel activity|GABA receptor binding|,2,8,2230000000,6.7%
G3XA17,0.542511261,0.0045,6.308699676,-0.128333333,0.233953762,-1.292165519,0.133,0.043,0.03,-0.103,0.104,-0.18,G3XA17,NotFound,G3XA17_NotFound,G3XA17,Eif4g2,1,12,9,9,G3XA17|F7CBP1|Q62448|Q62448-2,MOUSE,102612.2,13.5,1075,1075.1,114.34,114.34,,906,Eukaryotic translation initiation factor 4 gamma 2,cytoplasm|membrane|eukaryotic translation initiation factor 4F complex|,translational initiation|regulation of translational initiation|,"translation initiation factor activity|protein binding|translation factor activity, RNA binding|poly(A) RNA binding|",9,12,798000000,13.5%
Q9R190,0.05961211,0.007,21.52183244,0.448666667,0.007043958,3.646545757,-0.143,-0.176,-0.333,0.032,0.453,0.209,Q9R190,Mta2,Q9R190_Mta2,Q9R190,Mta2,1,13,10,7,Q9R190,MOUSE,75770.4,17.6,1076,1076.1,114.33,84.85,,668,Metastasis-associated protein MTA2,histone deacetylase complex|nuclear chromatin|nucleus|nucleoplasm|transcription factor complex|membrane|NuRD complex|protein complex|,"negative regulation of transcription from RNA polymerase II promoter|DNA methylation|DNA packaging|chromatin remodeling|regulation of fibroblast migration|histone deacetylation|ATP-dependent chromatin remodeling|negative regulation of transcription, DNA-templated|positive regulation of transcription from RNA polymerase II promoter|",transcription factor binding transcription factor activity|RNA polymerase II transcription factor binding|RNA polymerase II repressing transcription factor binding|sequence-specific DNA binding transcription factor activity|histone deacetylase activity|protein binding|zinc ion binding|transcription regulatory region DNA binding|RNA polymerase II core promoter proximal region sequence-specific DNA binding|RNA polymerase II distal enhancer sequence-specific DNA binding|nucleosomal DNA binding|,10,13,43400000000,17.6%
Q8K4B0,0.067806713,-0.020166667,20.76286039,0.425666667,0.008389073,3.522960035,-0.024,-0.345,-0.33,0.034,0.258,0.286,Q8K4B0,Mta1,Q8K4B0_Mta1,Q8K4B0,Mta1,1,10,8,5,Q8K4B0|E9PX23|F8WHY8|Q924K8|Q3UII8|E9Q794|Q3U3A7|Q924K8-2,MOUSE,81481.4,12.4,1076,1076.2,75.84,46.36,,715,Metastasis-associated protein MTA1,nucleus|nuclear envelope|nucleoplasm|cytoplasm|microtubule|NuRD complex|intracellular membrane-bounded organelle|,"double-strand break repair|transcription, DNA-templated|regulation of transcription, DNA-templated|response to ionizing radiation|response to lipopolysaccharide|circadian regulation of gene expression|regulation of gene expression, epigenetic|entrainment of circadian clock by photoperiod|proteasome-mediated ubiquitin-dependent protein catabolic process|locomotor rhythm|regulation of inflammatory response|positive regulation of protein autoubiquitination|negative regulation of nucleic acid-templated transcription|",core promoter sequence-specific DNA binding|core promoter binding|RNA polymerase II repressing transcription factor binding|chromatin binding|sequence-specific DNA binding transcription factor activity|transcription coactivator activity|transcription corepressor activity|protein binding|zinc ion binding|,5,10,2250000000,8.9%
Q8BIV3,0.984824904,-0.058333333,0.154952713,0.004,0.964949818,0.04540129,-0.062,-0.094,-0.025,-0.061,0.053,-0.161,Q8BIV3,Ranbp6,Q8BIV3_Ranbp6,Q8BIV3,Ranbp6,1,11,8,7,Q8BIV3,MOUSE,126182.7,10.4,1077,1077.1,114.09,108.92,,1105,Ran-binding protein 6,nucleus|cytoplasm|,protein transport|,,8,11,320000000,10.4%
Q8BKC5,0.879022946,-0.036333333,1.556532608,0.035333333,0.698790093,0.40184083,-0.132,-0.019,-0.011,-0.117,0.056,0.005,Q8BKC5,Ipo5,Q8BKC5_Ipo5,Q8BKC5,Ipo5,1,10,7,6,Q8BKC5|Q8BKC5-2,MOUSE,125072.3,8.2,1077,1077.2,66.73,61.56,,1097,Importin-5,nucleus|nucleoplasm|cytoplasm|Golgi apparatus|membrane|nuclear membrane|intracellular membrane-bounded organelle|,NLS-bearing protein import into nucleus|ribosomal protein import into nucleus|positive regulation of protein import into nucleus|cellular response to amino acid stimulus|,protein binding|Ran GTPase binding|protein transporter activity|poly(A) RNA binding|,6,10,471000000,7.2%
Q9QZD8,0.473877473,-0.0125,7.447959373,-0.126333333,0.179971635,-1.475603705,0.049,0.05,0.053,-0.004,-0.032,-0.191,Q9QZD8,Slc25a10,Q9QZD8_Slc25a10,Q9QZD8,Slc25a10,1,19,10,10,Q9QZD8,MOUSE,32170.8,41.4,1078,1078.1,113.93,113.93,,287,Mitochondrial dicarboxylate carrier,nucleus|mitochondrion|mitochondrial inner membrane|integral component of membrane|,mitochondrial transport|thiosulfate transport|phosphate ion transmembrane transport|succinate transmembrane transport|malate transmembrane transport|sulfate transmembrane transport|,phosphate ion transmembrane transporter activity|sulfate transmembrane transporter activity|thiosulfate transmembrane transporter activity|malate transmembrane transporter activity|succinate transmembrane transporter activity|secondary active transmembrane transporter activity|antiporter activity|,10,19,4330000000,41.4%
Q5SR,0.879809641,0.020166667,1.528128504,-0.038333333,0.703375359,-0.395351741,0.193,-0.008,-0.067,-0.059,0.059,0.003,Q5SR,NotFound,Q5SR_NotFound,Q5SR,Tom1l2,1,16,9,9,Q5SR|Q5SR-2|Q5SXA5|Q5SXA4|Q5SR-4|Q5SR-3|Q5SR-5,MOUSE,56003.9,29.9,1079,1079.1,113.65,113.65,,507,TOM1-like protein 2,intracellular|extracellular exosome|,intracellular protein transport|signal transduction|negative regulation of mitotic nuclear division|,protein kinase binding|clathrin binding|,9,16,1180000000,29.9%
Q8K2T1,0.964769783,0.018666667,0.410742698,0.01,0.909757679,0.117149638,0.111,0.011,-0.081,0.038,-0.007,0.04,Q8K2T1,Nmral1,Q8K2T1_Nmral1,Q8K2T1,Nmral1,1,19,9,9,Q8K2T1|D3YU12|G5E8S7|Q8K2T1-2|Q8K2T1-3,MOUSE,34546.7,35.9,1080,1080.1,113.58,113.58,,309,NmrA-like family domain-containing protein 1,nucleus|cytoplasm|perinuclear region of cytoplasm|,,,10,19,2690000000,35.9%
O70152,0.903456239,0.025,1.146963694,0.028,0.767898166,0.305816451,0.052,0.047,-0.066,-0.002,0.162,-0.043,O70152,Dpm1,O70152_Dpm1,O70152,Dpm1,1,16,11,11,O70152|A2BDX2,MOUSE,29231.2,45.7,1081,1081.1,113.52,113.52,,260,Dolichol-phosphate mannosyltransferase subunit 1,endoplasmic reticulum membrane|,GPI anchor biosynthetic process|protein mannosylation|protein O-linked mannosylation|,dolichyl-phosphate-mannose-protein mannosyltransferase activity|dolichyl-phosphate beta-D-mannosyltransferase activity|,11,16,1660000000,45.7%
A2APV2-3,0.690630715,0.123,4.009360525,-0.140666667,0.397250038,-0.896623797,0.44,0.245,-0.105,-0.1,0.254,0.004,A2APV2,Fmnl2,A2APV2-3_Fmnl2,A2APV2-3,Fmnl2,1,13,10,9,A2APV2-3|A2APV2|F8VPR2|E9PXE6|A2APV2-2,MOUSE,124377.3,10.2,1082,1082.1,113.5,97.41,,1086,Isoform 3 of Formin-like protein 2,cytoplasm|,cytoskeleton organization|regulation of cell morphogenesis|cortical actin cytoskeleton organization|,actin binding|Rho GTPase binding|,10,13,403000000,10.2%
Q9JL26,0.865467995,-0.009333333,1.742676588,0.048,0.669471882,0.443793738,-0.157,0.065,-0.008,-0.157,0.082,0.119,Q9JL26,Fmnl1,Q9JL26_Fmnl1,Q9JL26,Fmnl1,1,2,3,2,A0A1W2P6X3|Q9JL26|A2AB60|Q9JL26-2,MOUSE,122799.1,3.6,1082,1082.2,44.24,28.15,,1094,Formin-like protein 1,cytosol|plasma membrane|phagocytic vesicle|extracellular exosome|,substrate-dependent cell migration|regulation of cell shape|cellular process|cortical actin cytoskeleton organization|actin filament severing|,profilin binding|GTPase activating protein binding|Rac GTPase binding|actin filament binding|,2,2,95800000,2.5%
Q80YV4-2,0.846562232,0.011666667,1.995502836,-0.041333333,0.631611046,-0.499289136,0.086,0.063,-0.052,-0.044,0.041,-0.024,Q80YV4,Pank4,Q80YV4-2_Pank4,Q80YV4-2,Pank4,1,14,11,11,Q80YV4-2|Q80YV4|Q80YV4-3,MOUSE,87105.8,20.3,1083,1083.1,113.45,113.45,,820,Isoform 2 of Pantothenate kinase 4,cytoplasm|,coenzyme A biosynthetic process|phosphorylation|,pantothenate kinase activity|ATP binding|,11,14,3810000000,20.3%
P51410,0.941663925,0.005166667,0.732893919,-0.018333333,0.844715782,-0.202619308,0.049,0.092,-0.098,-0.087,0.039,0.036,P51410,Rpl9,P51410_Rpl9,P51410,Rpl9,1,28,9,9,P51410|A0A140T8T4|D3Z629|D3YZT0|S4R1R7,MOUSE,21995.1,48.9,1084,1084.1,113.32,113.32,,192,60S ribosomal protein L9,nucleus|nucleolus|cytoplasm|focal adhesion|membrane|cytosolic large ribosomal subunit|,translation|,structural constituent of ribosome|rRNA binding|,9,28,7260000000,48.9%
E9Q557,0.199719053,0.0785,13.80390073,-0.336333333,0.041649513,-2.443773738,0.559,0.058,0.123,-0.034,-0.101,-0.134,E9Q557,Dsp,E9Q557_Dsp,E9Q557,Dsp,1,19,13,13,E9Q557|E9PZW0,MOUSE,335359.7,5.1,1085,1085.1,113.31,113.31,,2883,Desmoplakin,cornified envelope|nucleus|cytoplasm|plasma membrane|cell-cell junction|fascia adherens|intercalated disc|membrane|basolateral plasma membrane|desmosome|extracellular exosome|intermediate filament|,desmosome organization|ventricular compact myocardium morphogenesis|single organismal cell-cell adhesion|peptide cross-linking|keratinocyte differentiation|adherens junction organization|wound healing|skin development|intermediate filament cytoskeleton organization|intermediate filament organization|protein localization to adherens junction|bundle of His cell-Purkinje myocyte adhesion involved in cell communication|regulation of heart rate by cardiac conduction|regulation of ventricular cardiac muscle cell action potential|,"protein kinase C binding|structural molecule activity|protein binding|protein binding, bridging|poly(A) RNA binding|cell adhesion molecule binding|scaffold protein binding|",13,19,6310000000,5.1%
Q91W90,2.63661E-05,-0.249,63.43100395,1.621333333,4.53837E-07,15.57305442,-1.22,-0.989,-0.97,0.544,0.467,0.674,Q91W90,Txndc5,Q91W90_Txndc5,Q91W90,Txndc5,1,19,8,8,Q91W90|E9PXX7|A0A0R4J1Y7,MOUSE,47099.3,24.2,1086,1086.1,113.12,113.12,,417,Thioredoxin domain-containing protein 5,endoplasmic reticulum lumen|extracellular exosome|,protein folding|response to endoplasmic reticulum stress|apoptotic cell clearance|cell redox homeostasis|,protein disulfide isomerase activity|,8,19,4470000000,24.2%
Q61029,0.000420237,-0.013833333,47.20073554,1.224333333,1.90514E-05,9.330540019,-0.473,-0.663,-0.742,0.85,0.455,0.49,Q61029,Tmpo,Q61029_Tmpo,Q61029,Tmpo,1,17,9,3,Q61029|Q61029-3|Q61029-2|Q61029-4|Q61033-2,MOUSE,50428.9,31.6,1087,1087.1,112.88,35.62,,452,"Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma",chromatin|nucleus|nuclear envelope|nuclear inner membrane|membrane|integral component of membrane|nuclear membrane|,"regulation of transcription, DNA-templated|",DNA binding|protein binding|,9,17,1480000000,31.6%
Q6Y7W8,0.668951084,-0.045666667,4.359147471,-0.092,0.366509514,-0.959772372,-0.059,-0.064,0.124,0.014,-0.113,-0.176,Q6Y7W8,Gigyf2,Q6Y7W8_Gigyf2,Q6Y7W8,Gigyf2,1,13,10,10,Q6Y7W8|G3UYG6|G3UWR2|Q6Y7W8-2,MOUSE,149475.4,10.5,1088,1088.1,112.87,112.87,,1291,GRB10-interacting GYF protein 2,cytoplasm|membrane|,feeding behavior|adult locomotory behavior|post-embryonic development|negative regulation of translation|spinal cord motor neuron differentiation|mitotic G1 DNA damage checkpoint|multicellular organism growth|cellular protein metabolic process|insulin-like growth factor receptor signaling pathway|homeostasis of number of cells within a tissue|musculoskeletal movement|neuromuscular process controlling balance|,protein binding|poly(A) RNA binding|,10,13,2560000000,10.5%
O70172,0.734077315,0.031,3.411394606,0.13,0.455890497,0.785481798,0.145,-0.171,-0.076,-0.054,0.457,-0.115,O70172,Pip4k2a,O70172_Pip4k2a,O70172,Pip4k2a,1,20,9,6,O70172,MOUSE,46378.9,25.9,1089,1089.1,112.83,67.79,,405,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,nucleus|cytoplasm|plasma membrane|,megakaryocyte development|phosphatidylinositol phosphorylation|,ATP binding|1-phosphatidylinositol-5-phosphate 4-kinase activity|,9,20,1770000000,25.9%
Q80XI4,0.952568264,-0.013666667,0.614453742,-0.026666667,0.868069757,-0.171775161,0.117,-0.205,0.087,-0.13,0.283,-0.234,Q80XI4,Pip4k2b,Q80XI4_Pip4k2b,Q80XI4,Pip4k2b,1,6,8,5,Q80XI4,MOUSE,47717.5,25.7,1089,1089.2,100.27,55.23,,416,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,nucleoplasm|endoplasmic reticulum membrane|plasma membrane|,phosphatidylinositol metabolic process|phosphatidylinositol phosphorylation|,protein binding|ATP binding|1-phosphatidylinositol-4-phosphate 5-kinase activity|1-phosphatidylinositol-5-phosphate 4-kinase activity|,5,6,144000000,17.0%
B2RY56,0.01553752,-0.015333333,28.69760959,0.532666667,0.001349706,4.904731168,-0.124,-0.322,-0.399,0.107,0.334,0.312,B2RY56,Rbm25,B2RY56_Rbm25,B2RY56,Rbm25,1,14,11,11,B2RY56|S4R2F7|S4R1X9,MOUSE,99892.4,13.8,1090,1090.1,112.13,112.13,,838,RNA-binding protein 25,spliceosomal complex|cytoplasm|nuclear speck|,"regulation of alternative mRNA splicing, via spliceosome|mRNA processing|apoptotic process|RNA splicing|regulation of apoptotic process|",nucleotide binding|mRNA binding|,11,14,1400000000,13.8%
Q9CQZ1,0.890655319,-0.128333333,1.33478557,0.068,0.735396304,0.350818337,-0.575,-0.179,0.267,-0.041,-0.15,-0.092,Q9CQZ1,Hsbp1,Q9CQZ1_Hsbp1,Q9CQZ1,Hsbp1,1,17,7,7,Q9CQZ1,MOUSE,8610.6,90.7,1091,1091.1,112.1,112.1,,76,Heat shock factor-binding protein 1,nucleus|cytoskeleton|,muscle contraction|endodermal cell differentiation|,,7,17,5910000000,90.7%
Q3U186,0.505265924,0.054,6.889293176,-0.152,0.204677773,-1.386402,0.279,0.157,-0.046,0.029,0.043,-0.138,Q3U186,Rars2,Q3U186_Rars2,Q3U186,Rars2,1,13,10,10,Q3U186,MOUSE,65905.3,18.5,1092,1092.1,111.93,111.93,,578,"Probable arginine--tRNA ligase, mitochondrial",cytoplasm|mitochondrion|mitochondrial matrix|,arginyl-tRNA aminoacylation|mitochondrial translation|,arginine-tRNA ligase activity|ATP binding|poly(A) RNA binding|,10,13,974000000,18.5%
Q63959,0.679899953,0.151833333,4.145487369,-0.137,0.384991608,-0.921357491,0.453,0.256,-0.048,0.235,-0.111,0.126,Q63959,NotFound,Q63959_NotFound,Q63959,Kcnc3,1,12,8,8,Q63959|E9QKI2|D3YZV2|A0A140LHT3|A0A140LHI4|A0A140LIW8|Q63959-2,MOUSE,83111.3,17,1093,1093.1,111.76,111.76,,769,Potassium voltage-gated channel subfamily C member 3,voltage-gated potassium channel complex|integral component of membrane|axolemma|neuromuscular junction|dendrite membrane|neuronal cell body membrane|axon terminus|,regulation of ion transmembrane transport|regulation of neurotransmitter secretion|protein homooligomerization|potassium ion transmembrane transport|,delayed rectifier potassium channel activity|,8,12,1540000000,17.0%
O54818,0.434094224,0.005,8.171338475,-0.184666667,0.152358312,-1.589340809,-0.112,0.183,0.221,0.009,-0.062,-0.209,O54818,Tpd52l1,O54818_Tpd52l1,O54818,Tpd52l1,1,16,9,9,B2RUC1|O54818|A0A1L1ST53|A0A1L1SR11|Q3V2G6,MOUSE,22571.7,48.5,1094,1094.1,111.69,111.69,,204,Tumor protein D53,cytoplasm|early endosome|perinuclear region of cytoplasm|,G2/M transition of mitotic cell cycle|regulation of cysteine-type endopeptidase activity involved in apoptotic process|positive regulation of MAP kinase activity|positive regulation of JNK cascade|positive regulation of apoptotic signaling pathway|,identical protein binding|protein homodimerization activity|protein heterodimerization activity|,9,16,2490000000,48.5%
Q9DAU1,1.05732E-05,-0.246333333,71.80256361,1.962,6.60304E-08,20.14602711,-1.271,-1.192,-1.219,0.865,0.579,0.76,Q9DAU1,Cnpy3,Q9DAU1_Cnpy3,Q9DAU1,Cnpy3,1,17,7,7,Q9DAU1|Q9DAU1-2|B0V2V1,MOUSE,30936.7,29.3,1095,1095.1,111.6,111.6,,276,Protein canopy homolog 3,endoplasmic reticulum|,innate immune response|,receptor binding|,7,17,4040000000,29.3%
Q69ZS8,0.01132463,0.097333333,30.34270888,-0.434,0.000924122,-5.220789654,0.28,0.383,0.28,-0.053,-0.123,-0.183,Q69ZS8,Kazn,Q69ZS8_Kazn,Q69ZS8,Kazn,1,17,11,2,Q69ZS8|Q69ZS8-3,MOUSE,87228.6,15.5,1096,1096.1,111.49,11.18,,779,Kazrin,cornified envelope|nucleus|cytoplasm|cytoskeleton|desmosome|,keratinization|,,11,17,2870000000,15.5%
A2AG30,0.927547726,-0.127,0.872603247,0.035333333,0.817974331,0.238207724,-0.444,-0.138,0.148,-0.202,-0.046,-0.08,A2AG30,NotFound,A2AG30_NotFound,A2AG30,Dnajb5,1,12,8,8,A2AG30|O89114,MOUSE,43245.5,27.4,1097,1097.1,111.29,111.29,,382,"DnaJ (Hsp40) homolog, subfamily B, member 5, isoform CRA_a",nucleus|cytosol|,negative regulation of transcription from RNA polymerase II promoter|protein folding|,protein binding|unfolded protein binding|chaperone binding|,8,12,682000000,27.4%
P21279,0.831128238,0.116833333,2.178986966,-0.124333333,0.605482093,-0.539099856,0.705,0.056,-0.224,-0.175,0.132,0.207,P21279,Gnaq,P21279_Gnaq,P21279,Gnaq,1,16,8,7,P21279,MOUSE,42442.6,27,1098,1098.1,111.23,94.61,,359,Guanine nucleotide-binding protein G(q) subunit alpha,lysosomal membrane|heterotrimeric G-protein complex|plasma membrane|membrane|nuclear membrane|extracellular exosome|,skeletal system development|action potential|negative regulation of protein kinase activity|G-protein coupled receptor signaling pathway|adenylate cyclase-activating G-protein coupled receptor signaling pathway|glutamate receptor signaling pathway|heart development|metabolic process|post-embryonic development|neuron remodeling|forebrain neuron development|regulation of catenin import into nucleus|maternal behavior|embryonic digit morphogenesis|positive regulation of GTPase activity|regulation of melanocyte differentiation|developmental pigmentation|protein stabilization|phospholipase C-activating dopamine receptor signaling pathway|,GTPase activity|signal transducer activity|GTPase activator activity|protein binding|GTP binding|G-protein beta/gamma-subunit complex binding|type 2A serotonin receptor binding|metal ion binding|,8,16,962000000,27.0%
