Liver_Searched, 126:127, No_BirA_4:No_BirA_5	Liver_Searched, 126:128, No_BirA_4:XBirA_2	Liver_Searched, 126:129, No_BirA_4:No_BirA_6	Liver_Searched, 126:130, No_BirA_4:XBirA_3	Liver_Searched, 126:131, No_BirA_4:XBirA_1	Liver_Searched, 127:126, No_BirA_5:No_BirA_4	Liver_Searched, 127:128, No_BirA_5:XBirA_2	Liver_Searched, 127:129, No_BirA_5:No_BirA_6	Liver_Searched, 127:130, No_BirA_5:XBirA_3	Liver_Searched, 127:131, No_BirA_5:XBirA_1	Liver_Searched, 128:126, XBirA_2:No_BirA_4	Liver_Searched, 128:127, XBirA_2:No_BirA_5	Liver_Searched, 128:129, XBirA_2:No_BirA_6	Liver_Searched, 128:130, XBirA_2:XBirA_3	Liver_Searched, 128:131, XBirA_2:XBirA_1	Liver_Searched, 129:126, No_BirA_6:No_BirA_4	Liver_Searched, 129:127, No_BirA_6:No_BirA_5	Liver_Searched, 129:128, No_BirA_6:XBirA_2	Liver_Searched, 129:130, No_BirA_6:XBirA_3	Liver_Searched, 129:131, No_BirA_6:XBirA_1	Liver_Searched, 130:126, XBirA_3:No_BirA_4	Liver_Searched, 130:127, XBirA_3:No_BirA_5	Liver_Searched, 130:128, XBirA_3:XBirA_2	Liver_Searched, 130:129, XBirA_3:No_BirA_6	Liver_Searched, 130:131, XBirA_3:XBirA_1	Liver_Searched, 131:126, XBirA_1:No_BirA_4	Liver_Searched, 131:127, XBirA_1:No_BirA_5	Liver_Searched, 131:128, XBirA_1:XBirA_2	Liver_Searched, 131:129, XBirA_1:No_BirA_6	Liver_Searched, 131:130, XBirA_1:XBirA_3	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Liver_Searched unique_peptides	Liver_Searched numSpectra	Liver_Searched totalIntensity	Liver_Searched pct_cov
0.42	-0.2305	0.324	0.177	0.1985	-0.42	-0.572	-0.248	-0.281	-0.2265	0.2305	0.572	0.448	0.404	0.4365	-0.324	0.248	-0.448	-0.052	-0.0575	-0.177	0.281	-0.404	0.052	-0.00600000000000001	-0.1985	0.2265	-0.4365	0.0575	0.00600000000000001	Q64446	Q64446	Atp7b	1	6	5	5	Q64446|B1AQ57	MOUSE	158671.1	4.9	1834	1834.1	56.41	56.41		1462	Copper-transporting ATPase 2	late endosome|trans-Golgi network|membrane|integral component of membrane|trans-Golgi network|cytoplasmic membrane-bounded vesicle|basolateral plasma membrane|perinuclear region of cytoplasm|	copper ion transport|cellular copper ion homeostasis|cellular zinc ion homeostasis|lactation|metabolic process|copper ion import|intracellular copper ion transport|copper ion transmembrane transport|response to copper ion|sequestering of calcium ion|copper ion export|	copper-exporting ATPase activity|copper ion binding|ATP binding|copper-transporting ATPase activity|	5	6	2.78e+08	4.9%
-0.097	0.2475	0.016	0.002	-0.0335	0.097	0.328	0.087	0.098	0.0295	-0.2475	-0.328	-0.251	-0.281	-0.2145	-0.016	-0.087	0.251	0.042	-0.0955	-0.002	-0.098	0.281	-0.042	-0.047	0.0335	-0.0295	0.2145	0.0955	0.047	Q99K30	Q99K30	Eps8l2	1	11	5	5	Q99K30|Q99K30-2	MOUSE	82741.4	12.8	1835	1835.1	56.4	56.4		729	Epidermal growth factor receptor kinase substrate 8-like protein 2	ruffle|cytoplasm|plasma membrane|vesicle|ruffle membrane|protein complex|extracellular exosome|	Rho protein signal transduction|Rac protein signal transduction|regulation of Rho protein signal transduction|positive regulation of GTPase activity|positive regulation of ruffle assembly|	actin binding|actin filament binding|Rho guanyl-nucleotide exchange factor activity|Rac guanyl-nucleotide exchange factor activity|	5	11	5.32e+08	12.8%
0.051	-0.0375	-0.303	0.053	0.0605	-0.051	0.238	-0.109	0.056	0.1935	0.0375	-0.238	-0.457	-0.062	0.0615	0.303	0.109	0.457	0.376	0.3385	-0.053	-0.056	0.062	-0.376	-0.001	-0.0605	-0.1935	-0.0615	-0.3385	0.001	Q9DCJ9	Q9DCJ9	Npl	1	5	5	5	Q9DCJ9	MOUSE	35186.9	24.3	1836	1836.1	56.36	56.36		320	N-acetylneuraminate lyase	cytoplasm|	carbohydrate metabolic process|N-acetylneuraminate catabolic process|	N-acetylneuraminate lyase activity|	5	5	2.6e+08	24.3%
-0.455	-5e-04	-0.113	-0.563	-0.1885	0.455	0.613	0.402	-0.28	0.2285	5e-04	-0.613	-0.205	-0.633	-0.3295	0.113	-0.402	0.205	-0.48	-0.1105	0.563	0.28	0.633	0.48	0.226	0.1885	-0.2285	0.3295	0.1105	-0.226	Q9D0M3	Q9D0M3	Cyc1	1	10	4	4	Q9D0M3|Q9D0M3-2	MOUSE	35555.2	18.4	1837	1837.1	56.12	56.12		325	Cytochrome c1, heme protein, mitochondrial	nucleus|mitochondrion|mitochondrial inner membrane|membrane|integral component of membrane|respiratory chain|	response to glucagon|oxidation-reduction process|	protein binding|electron carrier activity|heme binding|metal ion binding|	4	10	1.1e+09	18.4%
-0.004	-0.0455	0.209	-0.159	-0.0015	0.004	0.051	0.232	-0.069	-0.0185	0.0455	-0.051	0.215	-0.156	0.0195	-0.209	-0.232	-0.215	-0.367	-0.2145	0.159	0.069	0.156	0.367	0.068	0.0015	0.0185	-0.0195	0.2145	-0.068	Q8C142	Q8C142	Ldlrap1	1	7	4	4	Q8C142	MOUSE	34203	12.6	1838	1838.1	56.11	56.11		308	Low density lipoprotein receptor adapter protein 1	cytoplasm|early endosome|cytosol|neurofilament|cytoplasmic side of plasma membrane|basal plasma membrane|axon|recycling endosome|AP-1 adaptor complex|AP-2 adaptor complex|	receptor-mediated endocytosis|cholesterol metabolic process|positive regulation of signal transduction|receptor internalization|cholesterol homeostasis|amyloid precursor protein metabolic process|regulation of protein binding|positive regulation of receptor-mediated endocytosis|regulation of establishment of protein localization to plasma membrane|receptor-mediated endocytosis of low-density lipoprotein particle involved in cholesterol transport|	beta-amyloid binding|phosphotyrosine binding|receptor binding|protein binding|phosphatidylinositol-4,5-bisphosphate binding|receptor signaling complex scaffold activity|clathrin binding|signaling adaptor activity|AP-2 adaptor complex binding|clathrin adaptor activity|low-density lipoprotein particle receptor binding|	4	7	2.28e+08	12.6%
-0.388	0.1925	-0.462	-0.095	0.0555	0.388	0.611	0.042	0.298	0.6575	-0.1925	-0.611	-0.812	-0.233	-0.1335	0.462	-0.042	0.812	0.461	0.5085	0.095	-0.298	0.233	-0.461	0.056	-0.0555	-0.6575	0.1335	-0.5085	-0.056	Q8BWU5	Q8BWU5	Osgep	1	9	6	6	A0A0R4J1Y3|Q8BWU5|E0CYN9|E9QMF4|E0CXW7	MOUSE	36813.6	20.5	1839	1839.1	56	56		335	Probable tRNA N6-adenosine threonylcarbamoyltransferase	EKC/KEOPS complex|nucleus|cytoplasm|	tRNA processing|	transferase activity, transferring acyl groups|metal ion binding|	6	9	7.7e+08	20.5%
0.037	-0.1005	0.054	0.109	0.0435	-0.037	-0.068	-0.014	0.03	-0.0325	0.1005	0.068	0.157	0.251	0.1625	-0.054	0.014	-0.157	0.051	-0.0345	-0.109	-0.03	-0.251	-0.051	-0.061	-0.0435	0.0325	-0.1625	0.0345	0.061	Q9JM52-3	Q9JM52-3	Mink1	1	14	6	4	Q9JM52-3|G3X9G2|Q5SXG3|Q5SXG1|Q9JM52|Q9JM52-2|B2RQ80|B9EKN8|E9PUL9|P83510|E0CY98|E0CXD6|P83510-2|E0CZD7|E0CZF8	MOUSE	151992.1	4.7	1840	1840.1	56	33.71		1308	Isoform 3 of Misshapen-like kinase 1	cytoplasm|Golgi apparatus|postsynaptic density|cell junction|axon|dendrite|postsynaptic membrane|extracellular exosome|	MAPK cascade|regulation of cell-matrix adhesion|protein phosphorylation|response to stress|synaptic transmission|multicellular organismal development|regulation of mitotic cell cycle|regulation of cell-cell adhesion|regulation of cell migration|stress-activated protein kinase signaling cascade|actin cytoskeleton reorganization|activation of protein kinase activity|intracellular signal transduction|regulation of apoptotic process|negative thymic T cell selection|positive regulation of JNK cascade|protein autophosphorylation|neuron projection morphogenesis|dendrite morphogenesis|regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity|	protein serine/threonine kinase activity|ATP binding|MAP kinase kinase kinase kinase activity|	6	14	1.05e+10	4.7%
-0.177	-0.2995	0.084	-0.457	-0.5075	0.177	-0.108	0.237	-0.29	-0.3555	0.2995	0.108	0.343	-0.145	-0.2055	-0.084	-0.237	-0.343	-0.52	-0.5865	0.457	0.29	0.145	0.52	-0.06	0.5075	0.3555	0.2055	0.5865	0.06	E9PVG7	E9PVG7	Map4k4	1	2	4	2	E9PVG7|A0A0A6YW53|A0A0A6YWM8|F8VPL5|A0A0A6YWR8|P97820|B2RUE8|B7ZNR9	MOUSE	147456.6	2.5	1840	1840.2	43.29	21		1288	Mitogen-activated protein kinase kinase kinase kinase 4	cytoplasm|	MAPK cascade|protein phosphorylation|regulation of mitotic cell cycle|stress-activated protein kinase signaling cascade|activation of protein kinase activity|intracellular signal transduction|regulation of apoptotic process|negative regulation of apoptotic process|regulation of JNK cascade|neuron projection morphogenesis|	creatine kinase activity|protein serine/threonine kinase activity|ATP binding|MAP kinase kinase kinase kinase activity|	2	2	4.33e+08	1.3%
0.015	-0.1655	0.306	0.082	0.0415	-0.015	-0.059	-0.004	0.133	0.0015	0.1655	0.059	0.211	0.242	0.1045	-0.306	0.004	-0.211	-0.128	-0.0955	-0.082	-0.133	-0.242	0.128	-0.126	-0.0415	-0.0015	-0.1045	0.0955	0.126	Q8BTI9	Q8BTI9	Pik3cb	1	5	4	4	Q8BTI9|S4R1S1	MOUSE	123077.8	6.8	1841	1841.1	55.89	55.89		1064	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform	nucleus|cytoplasm|plasma membrane|phosphatidylinositol 3-kinase complex|	endothelial cell proliferation|regulation of cell-matrix adhesion|adaptive immune response|protein phosphorylation|cellular calcium ion homeostasis|endocytosis|autophagy|inflammatory response|homophilic cell adhesion via plasma membrane adhesion molecules|response to wounding|positive regulation of gene expression|phosphatidylinositol 3-kinase signaling|platelet activation|phosphatidylinositol-3-phosphate biosynthetic process|embryonic cleavage|innate immune response|phosphatidylinositol phosphorylation|angiogenesis involved in wound healing|cell chemotaxis|	protein binding|ATP binding|1-phosphatidylinositol-3-kinase activity|1-phosphatidylinositol-4-phosphate 3-kinase activity|insulin receptor substrate binding|phosphatidylinositol-4,5-bisphosphate 3-kinase activity|	4	5	2.87e+08	6.8%
-0.762	-0.3905	-0.856	-0.573	-0.7235	0.762	0.317	-0.112	0.142	0.0155	0.3905	-0.317	-0.411	-0.13	-0.2485	0.856	0.112	0.411	0.242	0.1065	0.573	-0.142	0.13	-0.242	-0.123	0.7235	-0.0155	0.2485	-0.1065	0.123	Q31125	Q31125	Slc39a7	1	15	4	4	Q31125	MOUSE	50826.8	12.8	1842	1842.1	55.85	55.85		476	Zinc transporter SLC39A7	nucleoplasm|endoplasmic reticulum|endoplasmic reticulum membrane|Golgi apparatus|integral component of membrane|	zinc II ion transport|transmembrane transport|	protein binding|metal ion transmembrane transporter activity|	4	15	3.15e+09	12.8%
-0.082	-0.0275	-0.166	0.175	-0.1875	0.082	0.058	-0.108	0.23	-0.0365	0.0275	-0.058	-0.065	0.2	-0.0445	0.166	0.108	0.065	0.327	-0.0355	-0.175	-0.23	-0.2	-0.327	-0.325	0.1875	0.0365	0.0445	0.0355	0.325	Q8CBY8	Q8CBY8	Dctn4	1	9	4	4	Q8CBY8|Q8CBY8-2	MOUSE	53911.8	12.6	1843	1843.1	55.72	55.72		467	Dynactin subunit 4	centrosome|cytoplasmic dynein complex|dynactin complex|sarcomere|	nuclear migration|	protein N-terminus binding|	4	9	4.22e+08	12.6%
0.153	0.3515	0.862	0.382	0.7145	-0.153	0.125	0.703	0.201	0.5475	-0.3515	-0.125	0.486	0.005	0.3665	-0.862	-0.703	-0.486	-0.453	-0.1045	-0.382	-0.201	-0.005	0.453	0.389	-0.7145	-0.5475	-0.3665	0.1045	-0.389	P63030	P63030	Mpc1	1	24	6	6	P63030|E9Q0V4|D3Z5S0|D3YWY6	MOUSE	12625.6	54.1	1844	1844.1	55.69	55.69		109	Mitochondrial pyruvate carrier 1	mitochondrion|mitochondrial inner membrane|integral component of membrane|	pyruvate metabolic process|mitochondrial pyruvate transport|pyruvate transmembrane transport|	pyruvate transmembrane transporter activity|	6	24	4e+10	54.1%
-0.174	0.1245	-0.48	-0.302	-0.3205	0.174	0.304	-0.31	-0.128	-0.1945	-0.1245	-0.304	-0.673	-0.507	-0.4495	0.48	0.31	0.673	0.13	0.0745	0.302	0.128	0.507	-0.13	-0.00899999999999999	0.3205	0.1945	0.4495	-0.0745	0.00899999999999999	P59999	P59999	Arpc4	1	15	5	5	P59999	MOUSE	19780.8	34.5	1845	1845.1	55.66	55.66		168	Actin-related protein 2/3 complex subunit 4	cytoplasm|Arp2/3 protein complex|cell projection|extracellular exosome|	actin filament polymerization|Arp2/3 complex-mediated actin nucleation|	structural constituent of cytoskeleton|enzyme binding|protein binding, bridging|actin filament binding|	5	15	1.63e+09	34.5%
0.106	0.0045	0.013	-0.135	-0.0495	-0.106	-0.172	-0.098	-0.164	-0.1115	-0.0045	0.172	0.05	-0.01	-0.0495	-0.013	0.098	-0.05	-0.062	-0.0435	0.135	0.164	0.01	0.062	0.052	0.0495	0.1115	0.0495	0.0435	-0.052	Q8CFX3	Q8CFX3	Pcdh1	1	13	5	4	Q8CFX3	MOUSE	112693.9	5.8	1846	1846.1	55.57	40.91		1038	Protocadherin 1	integral component of plasma membrane|cell-cell junction|	homophilic cell adhesion via plasma membrane adhesion molecules|calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules|	calcium ion binding|protein binding|	5	13	1.51e+09	5.8%
0.018	0.0555	-0.044	-0.137	-0.0605	-0.018	-0.032	-0.063	-0.109	-0.1295	-0.0555	0.032	-0.048	0.021	-0.0555	0.044	0.063	0.048	-0.014	-0.0275	0.137	0.109	-0.021	0.014	-0.00699999999999999	0.0605	0.1295	0.0555	0.0275	0.00699999999999999	E0CXD4	E0CXD4	Pcdh1	1	6	2	2	E0CXD4	MOUSE	39202.8	6.1	1846	1846.2	26.1	26.1		360	Protocadherin 1	integral component of plasma membrane|cell-cell junction|	homophilic cell adhesion via plasma membrane adhesion molecules|calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules|	calcium ion binding|protein binding|	2	6	1.05e+09	6.1%
-0.074	-0.0115	0.186	0.051	0.0765	0.074	0.063	0.195	0.045	0.0485	0.0115	-0.063	0.171	0.078	0.0275	-0.186	-0.195	-0.171	-0.085	-0.0965	-0.051	-0.045	-0.078	0.085	-0.002	-0.0765	-0.0485	-0.0275	0.0965	0.002	Q9D820	Q9D820	Prorsd1	1	6	4	4	Q9D820|Q9D820-2	MOUSE	18975.5	31.3	1847	1847.1	55.52	55.52		169	Prolyl-tRNA synthetase associated domain-containing protein 1		regulation of translational fidelity|		4	6	1.78e+09	31.3%
-0.044	0.2595	0.203	0.014	0.1495	0.044	0.293	0.241	0.09	0.3105	-0.2595	-0.293	-0.054	-0.163	0.0985	-0.203	-0.241	0.054	-0.168	-0.0385	-0.014	-0.09	0.163	0.168	0.18	-0.1495	-0.3105	-0.0985	0.0385	-0.18	Q9D1I6	Q9D1I6	Mrpl14	1	11	4	4	Q9D1I6	MOUSE	15988.3	33.1	1848	1848.1	55.51	55.51		145	39S ribosomal protein L14, mitochondrial	mitochondrion|ribosome|	translation|	structural constituent of ribosome|poly(A) RNA binding|	4	11	1.97e+09	33.1%
-0.048	-0.3925	-0.479	0.114	-0.2345	0.048	-0.136	-0.398	0.228	-0.0515	0.3925	0.136	-0.238	0.324	0.1555	0.479	0.398	0.238	0.558	0.3775	-0.114	-0.228	-0.324	-0.558	-0.284	0.2345	0.0515	-0.1555	-0.3775	0.284	Q91YJ2	Q91YJ2	Snx4	1	6	6	6	Q91YJ2	MOUSE	52061.9	11.7	1849	1849.1	55.48	55.48		450	Sorting nexin-4	cytoplasm|endosome|cytoplasmic dynein complex|plasma membrane|membrane|extrinsic component of membrane|SNARE complex|early endosome membrane|protein complex|	endocytosis|protein transport|vesicle organization|endocytic recycling|positive regulation of histamine secretion by mast cell|	epidermal growth factor receptor binding|insulin receptor binding|phosphatidylinositol binding|transferrin receptor binding|leptin receptor binding|	6	6	1.98e+09	11.7%
0.025	-0.3495	-0.587	-0.714	-0.6485	-0.025	-0.341	-0.619	-0.683	-0.6325	0.3495	0.341	-0.276	-0.418	-0.3555	0.587	0.619	0.276	-0.103	-0.0635	0.714	0.683	0.418	0.103	-0.00699999999999999	0.6485	0.6325	0.3555	0.0635	0.00699999999999999	Q9WUM3	Q9WUM3	Coro1b	1	7	5	5	Q9WUM3	MOUSE	54538.8	16.5	1850	1850.1	55.46	55.46		484	Coronin-1B	stress fiber|cytoplasm|cytosol|actin filament|plasma membrane|focal adhesion|actin cytoskeleton|lamellipodium|cell leading edge|perinuclear region of cytoplasm|extracellular exosome|cell periphery|	cell migration|actin cytoskeleton organization|ruffle organization|negative regulation of Arp2/3 complex-mediated actin nucleation|endothelial cell chemotaxis|cellular response to platelet-derived growth factor stimulus|wound healing|actin filament bundle assembly|negative regulation of smooth muscle cell chemotaxis|actin filament branching|protein localization to cell leading edge|positive regulation of lamellipodium morphogenesis|	protein binding|identical protein binding|actin filament binding|Arp2/3 complex binding|	5	7	4.69e+08	16.5%
0.109	-0.0255	0.047	0.172	0.0075	-0.109	-0.088	0.005	0.055	0.1335	0.0255	0.088	0.152	0.235	0.1085	-0.047	-0.005	-0.152	0.139	-0.0835	-0.172	-0.055	-0.235	-0.139	-0.095	-0.0075	-0.1335	-0.1085	0.0835	0.095	Q6P2B1-2	Q6P2B1-2	Tnpo3	1	9	5	5	Q6P2B1-2|Q6P2B1|Q6P2B1-3|E9Q0H8	MOUSE	106625	6.6	1851	1851.1	55.37	55.37		923	Isoform 2 of Transportin-3	nucleus|cytoplasm|intracellular membrane-bounded organelle|	splicing factor protein import into nucleus|	identical protein binding|	5	9	3.38e+08	6.6%
-0.198	-1.9815	-0.095	-2.093	-2.2985	0.198	-2.043	0.075	-1.901	-2.1435	1.9815	2.043	1.712	0.048	-0.2125	0.095	-0.075	-1.712	-1.884	-2.0295	2.093	1.901	-0.048	1.884	-0.319	2.2985	2.1435	0.2125	2.0295	0.319	Q61335	Q61335	Bcap31	1	14	6	6	Q61335	MOUSE	28013.1	18.7	1852	1852.1	55.34	55.34		245	B-cell receptor-associated protein 31	Golgi membrane|mitochondrion|endoplasmic reticulum|lipid particle|cytosol|integral component of plasma membrane|membrane|clathrin-coated vesicle|Golgi cisterna membrane|endoplasmic reticulum-Golgi intermediate compartment membrane|Sec61 translocon complex|	intracellular protein transport|ER to Golgi vesicle-mediated transport|positive regulation of cytosolic calcium ion concentration|spermatogenesis|negative regulation of endoplasmic reticulum calcium ion concentration|calcium-mediated signaling using intracellular calcium source|positive regulation of cysteine-type endopeptidase activity involved in apoptotic process|positive regulation of mitochondrial calcium ion concentration|protein localization to endoplasmic reticulum exit site|positive regulation of ER-associated ubiquitin-dependent protein catabolic process|positive regulation of retrograde protein transport, ER to cytosol|positive regulation of intrinsic apoptotic signaling pathway|	protein binding|protein complex binding|MHC class I protein binding|	6	14	1.13e+09	18.7%
-0.06	-0.1525	0.54	0.06	-0.0105	0.06	-0.083	0.54	0.063	0.0085	0.1525	0.083	0.641	0.178	0.1945	-0.54	-0.54	-0.641	-0.549	-0.5195	-0.06	-0.063	-0.178	0.549	-0.004	0.0105	-0.0085	-0.1945	0.5195	0.004	P31649	P31649	Slc6a13	1	14	4	4	P31649	MOUSE	69653.2	9.3	1853	1853.1	55.16	55.16		602	Sodium- and chloride-dependent GABA transporter 2	integral component of plasma membrane|extracellular exosome|	neurotransmitter transport|gamma-aminobutyric acid transport|transmembrane transport|	neurotransmitter:sodium symporter activity|gamma-aminobutyric acid:sodium symporter activity|	4	14	2.18e+09	9.3%
0.057	0.0485	0.094	-0.00799999999999999	-0.0035	-0.057	0.086	0.013	0.109	-0.0965	-0.0485	-0.086	0.163	0.083	-0.1035	-0.094	-0.013	-0.163	0.059	-0.1265	0.00799999999999999	-0.109	-0.083	-0.059	-0.121	0.0035	0.0965	0.1035	0.1265	0.121	E9PUK2	E9PUK2	Adck5	1	11	6	6	E9PUK2|E0CXW2|Q80V03|Q80V03-2	MOUSE	67196.8	14.7	1854	1854.1	55.1	55.1		582	Uncharacterized aarF domain-containing protein kinase 5	mitochondrion|			6	11	4.46e+08	14.7%
-0.114	-0.6345	-0.176	-0.12	-0.1555	0.114	-0.501	-0.224	0.135	0.0175	0.6345	0.501	0.311	0.591	0.3785	0.176	0.224	-0.311	0.122	0.2185	0.12	-0.135	-0.591	-0.122	-0.216	0.1555	-0.0175	-0.3785	-0.2185	0.216	E9Q8I7	E9Q8I7	Nfxl1	1	7	7	7	E9Q8I7|E9PZN0	MOUSE	107895.9	9.4	1856	1856.1	54.89	54.89		918	Nuclear transcription factor, X-box-binding-like 1	nucleus|membrane|	negative regulation of transcription from RNA polymerase II promoter|transcription from RNA polymerase II promoter|	RNA polymerase II regulatory region sequence-specific DNA binding|RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription|zinc ion binding|	7	7	1.34e+08	9.4%
0.012	0.0175	-0.022	0.105	-0.0435	-0.012	0.154	0.065	0.182	-0.0555	-0.0175	-0.154	-0.051	0.012	-0.1455	0.022	-0.065	0.051	0.131	0.0165	-0.105	-0.182	-0.012	-0.131	-0.195	0.0435	0.0555	0.1455	-0.0165	0.195	Q99M31-2	Q99M31-2	Hspa14	1	6	5	5	Q99M31-2|Q99M31	MOUSE	56566.5	13.7	1857	1857.1	54.87	54.87		509	Isoform 2 of Heat shock 70 kDa protein 14	cytosol|membrane|ribosome|		ATP binding|	5	6	91600000	13.7%
-0.103	0.2695	-0.019	0.142	0.0415	0.103	0.251	-0.101	0.209	0.0985	-0.2695	-0.251	-0.24	-0.006	-0.1775	0.019	0.101	0.24	0.371	0.1105	-0.142	-0.209	0.006	-0.371	-0.027	-0.0415	-0.0985	0.1775	-0.1105	0.027	Q61194	Q61194	Pik3c2a	1	10	7	7	Q61194|F8VPL2|Q61194-2|A0A0U1RNH9	MOUSE	192580.2	4.8	1858	1858.1	54.77	54.77		1686	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	nucleus|cytoplasm|Golgi apparatus|plasma membrane|phosphatidylinositol 3-kinase complex|membrane|clathrin-coated vesicle|vesicle|extracellular exosome|	adaptive immune response|protein phosphorylation|exocytosis|endocytosis|inflammatory response|phosphatidylinositol 3-kinase signaling|platelet activation|phosphatidylinositol-3-phosphate biosynthetic process|innate immune response|phosphatidylinositol phosphorylation|clathrin coat assembly|cell chemotaxis|negative regulation of zinc ion transmembrane transport|	ATP binding|1-phosphatidylinositol-3-kinase activity|1-phosphatidylinositol-4-phosphate 3-kinase activity|phosphatidylinositol binding|	7	10	2.55e+08	4.8%
-0.09	-0.2585	-0.713	-0.392	-0.8615	0.09	-0.098	-0.561	-0.215	-0.7835	0.2585	0.098	-0.437	-0.131	-0.6545	0.713	0.561	0.437	0.317	-0.1365	0.392	0.215	0.131	-0.317	-0.628	0.8615	0.7835	0.6545	0.1365	0.628	V9GXM1	V9GXM1	Arfgap1	1	8	5	5	V9GXM1|Q9EPJ9|V9GWV1|Q3TGS9|Q9EPJ9-2	MOUSE	46824	13.9	1859	1859.1	54.75	54.75		424	ADP-ribosylation factor GTPase-activating protein 1	synapse|neuronal postsynaptic density|	regulation of endocytosis|positive regulation of GTPase activity|	GTPase activator activity|protein binding|metal ion binding|	5	8	2.34e+08	13.9%
0.025	0.1515	0.074	0.108	0.3095	-0.025	0.142	-0.01	0.072	0.2175	-0.1515	-0.142	-0.119	-0.052	0.1275	-0.074	0.01	0.119	0.075	0.2855	-0.108	-0.072	0.052	-0.075	0.131	-0.3095	-0.2175	-0.1275	-0.2855	-0.131	Q6ZWU9	Q6ZWU9	Rps27	1	25	4	2	Q6ZWU9|A0A0G2JG29	MOUSE	9803.3	40.4	1860	1860.1	54.63	23.06		84	40S ribosomal protein S27	ribosome|	translation|	structural constituent of ribosome|metal ion binding|	4	25	3.87e+10	40.4%
-0.236	0.3365	0.396	0.187	0.3095	0.236	0.67	0.683	0.576	0.5505	-0.3365	-0.67	-0.034	-0.151	-0.0645	-0.396	-0.683	0.034	-0.111	-0.0415	-0.187	-0.576	0.151	0.111	0.067	-0.3095	-0.5505	0.0645	0.0415	-0.067	Q8K4F5	Q8K4F5	Abhd11	1	8	5	5	Q8K4F5|D3YYK0	MOUSE	33674.1	20.1	1861	1861.1	54.63	54.63		307	Protein ABHD11	mitochondrion|	metabolic process|	hydrolase activity|	5	8	3.76e+08	20.1%
0.055	-0.0655	0.137	-0.045	-0.1435	-0.055	-0.162	0.166	-0.162	-0.2335	0.0655	0.162	0.326	0.082	-0.0915	-0.137	-0.166	-0.326	-0.292	-0.4265	0.045	0.162	-0.082	0.292	-0.067	0.1435	0.2335	0.0915	0.4265	0.067	Q3V2R3	Q3V2R3	Chn2	1	10	6	6	Q3V2R3|Q80XD1|A0A0N4SVT0|Q80XD1-2|Q80XD1-3|A0A0N4SV75|A0A0N4SWG3|A0A0N4SVZ7|A0A0N4SV96|A0A0N4SVE7	MOUSE	54464.1	17	1862	1862.1	54.61	54.61		468	Beta-chimaerin	intracellular|synapse|	intracellular signal transduction|positive regulation of GTPase activity|	GTPase activator activity|metal ion binding|	6	10	3.44e+08	17.0%
-0.035	-0.0845	0.161	0.052	0.2095	0.035	-0.02	0.026	-0.031	0.2205	0.0845	0.02	0.209	-0.13	0.3805	-0.161	-0.026	-0.209	-0.196	0.1565	-0.052	0.031	0.13	0.196	0.24	-0.2095	-0.2205	-0.3805	-0.1565	-0.24	Q8BI72	Q8BI72	Cdkn2aip	1	4	4	4	Q8BI72	MOUSE	60257.1	14	1863	1863.1	54.59	54.59		563	CDKN2A-interacting protein	granular component|nucleus|nucleoplasm|nucleolus|cytoplasm|	cellular response to DNA damage stimulus|positive regulation of signal transduction|positive regulation of cell growth|negative regulation of cell growth|regulation of protein stability|	p53 binding|RNA binding|	4	4	1.16e+08	14.0%
0.115	-0.0265	-0.391	-0.071	-0.0135	-0.115	-0.262	-0.043	-0.132	-0.1815	0.0265	0.262	-0.045	-0.039	0.0825	0.391	0.043	0.045	0.333	0.0415	0.071	0.132	0.039	-0.333	0.055	0.0135	0.1815	-0.0825	-0.0415	-0.055	P05064	P05064	Aldoa	1	8	5	3	A6ZI44|P05064|P00883|P05063|A6ZI47	MOUSE	39811.6	20.6	1864	1864.1	54.58	30.56		364	Fructose-bisphosphate aldolase A	membrane|Z disc|M band|myelin sheath|protein complex|	glycolytic process|protein homotetramerization|	protease binding|fructose-bisphosphate aldolase activity|	6	8	2.89e+09	20.6%
