Liver_Searched, 126:127, No_BirA_4:No_BirA_5	Liver_Searched, 126:128, No_BirA_4:XBirA_2	Liver_Searched, 126:129, No_BirA_4:No_BirA_6	Liver_Searched, 126:130, No_BirA_4:XBirA_3	Liver_Searched, 126:131, No_BirA_4:XBirA_1	Liver_Searched, 127:126, No_BirA_5:No_BirA_4	Liver_Searched, 127:128, No_BirA_5:XBirA_2	Liver_Searched, 127:129, No_BirA_5:No_BirA_6	Liver_Searched, 127:130, No_BirA_5:XBirA_3	Liver_Searched, 127:131, No_BirA_5:XBirA_1	Liver_Searched, 128:126, XBirA_2:No_BirA_4	Liver_Searched, 128:127, XBirA_2:No_BirA_5	Liver_Searched, 128:129, XBirA_2:No_BirA_6	Liver_Searched, 128:130, XBirA_2:XBirA_3	Liver_Searched, 128:131, XBirA_2:XBirA_1	Liver_Searched, 129:126, No_BirA_6:No_BirA_4	Liver_Searched, 129:127, No_BirA_6:No_BirA_5	Liver_Searched, 129:128, No_BirA_6:XBirA_2	Liver_Searched, 129:130, No_BirA_6:XBirA_3	Liver_Searched, 129:131, No_BirA_6:XBirA_1	Liver_Searched, 130:126, XBirA_3:No_BirA_4	Liver_Searched, 130:127, XBirA_3:No_BirA_5	Liver_Searched, 130:128, XBirA_3:XBirA_2	Liver_Searched, 130:129, XBirA_3:No_BirA_6	Liver_Searched, 130:131, XBirA_3:XBirA_1	Liver_Searched, 131:126, XBirA_1:No_BirA_4	Liver_Searched, 131:127, XBirA_1:No_BirA_5	Liver_Searched, 131:128, XBirA_1:XBirA_2	Liver_Searched, 131:129, XBirA_1:No_BirA_6	Liver_Searched, 131:130, XBirA_1:XBirA_3	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Liver_Searched unique_peptides	Liver_Searched numSpectra	Liver_Searched totalIntensity	Liver_Searched pct_cov
-0.321	-0.189	-0.818	-0.126	-0.465	0.321	0.088	-0.552	0.13	-0.095	0.189	-0.088	-0.674	0.076	-0.214	0.818	0.552	0.674	0.712	0.426	0.126	-0.13	-0.076	-0.712	-0.248	0.465	0.095	0.214	-0.426	0.248	P51863	P51863	Atp6v0d1	1	14	7	7	P51863	MOUSE	40756.8	18.8	1568	1568.1	76.86	76.86		351	V-type proton ATPase subunit d 1	lysosomal membrane|early endosome|synaptic vesicle|membrane|apical plasma membrane|vacuolar proton-transporting V-type ATPase complex|proton-transporting V-type ATPase, V0 domain|axon terminus|extracellular exosome|centrosome|	brain development|ATP hydrolysis coupled proton transport|cilium assembly|	hydrogen-exporting ATPase activity, phosphorylative mechanism|protein complex binding|	7	14	1.1e+09	18.8%
-0.126	0.062	0.2	-0.031	0.082	0.126	0.244	0.367	0.174	0.199	-0.062	-0.244	0.008	-0.082	0.053	-0.2	-0.367	-0.008	-0.242	-0.141	0.031	-0.174	0.082	0.242	0.11	-0.082	-0.199	-0.053	0.141	-0.11	Q9CZU6	Q9CZU6	Cs	1	12	6	6	Q9CZU6|Q80X68	MOUSE	52021	12.9	1569	1569.1	76.6	76.6		464	Citrate synthase, mitochondrial	nucleus|mitochondrion|mitochondrial matrix|extracellular exosome|	carbohydrate metabolic process|tricarboxylic acid cycle|cellular carbohydrate metabolic process|	citrate (Si)-synthase activity|poly(A) RNA binding|transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer|	6	12	6.54e+09	12.9%
-0.024	0.305	0.243	0.173	0.222	0.024	0.34	0.314	0.225	0.229	-0.305	-0.34	-0.044	-0.049	-0.08	-0.243	-0.314	0.044	-0.142	-0.193	-0.173	-0.225	0.049	0.142	-0.005	-0.222	-0.229	0.08	0.193	0.005	P70362	P70362	Ufd1	1	10	7	7	P70362	MOUSE	34766	26	1570	1570.1	76.59	76.59		307	Ubiquitin recognition factor in ER-associated degradation protein 1	nucleus|cytoplasm|cytosol|VCP-NPL4-UFD1 AAA ATPase complex|UFD1-NPL4 complex|	retrograde protein transport, ER to cytosol|ER-associated misfolded protein catabolic process|	receptor binding|protein complex binding|K48-linked polyubiquitin binding|	7	10	8.9e+08	26.0%
0.02	0.171	0.901	-0.066	-0.046	-0.02	0.102	1.039	-0.036	-0.03	-0.171	-0.102	0.897	-0.205	-0.127	-0.901	-1.039	-0.897	-0.931	-0.925	0.066	0.036	0.205	0.931	0.079	0.046	0.03	0.127	0.925	-0.079	P63276	P63276	Rps17	1	15	5	5	P63276	MOUSE	15580.9	51.8	1571	1571.1	76.56	76.56		135	40S ribosomal protein S17	focal adhesion|membrane|cytosolic small ribosomal subunit|extracellular exosome|	ribosomal small subunit assembly|rRNA processing|translation|erythrocyte homeostasis|ribosomal small subunit biogenesis|	structural constituent of ribosome|poly(A) RNA binding|	5	15	6.7e+09	51.8%
-0.424	-0.193	0.04	-0.196	-0.259	0.424	0.204	0.445	0.243	0.172	0.193	-0.204	0.241	0.008	-0.076	-0.04	-0.445	-0.241	-0.172	-0.26	0.196	-0.243	-0.008	0.172	-0.062	0.259	-0.172	0.076	0.26	0.062	Q9Z1P6	Q9Z1P6	Ndufa7	1	20	6	6	Q9Z1P6	MOUSE	12632.4	59.2	1572	1572.1	76.42	76.42		113	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	mitochondrion|mitochondrial respiratory chain complex I|mitochondrial ribosome|	mitochondrial translation|ATP synthesis coupled electron transport|	structural constituent of ribosome|NADH dehydrogenase (ubiquinone) activity|	6	20	4.32e+09	59.2%
-0.156	-0.013	-0.115	-0.01	-0.245	0.156	0.237	0.024	0.195	0.006	0.013	-0.237	-0.161	-0.064	-0.221	0.115	-0.024	0.161	0.219	0.027	0.01	-0.195	0.064	-0.219	-0.194	0.245	-0.006	0.221	-0.027	0.194	Q9D881	Q9D881	Gm11273	1	26	7	7	Q9D881|P19536	MOUSE	14131.9	42.6	1573	1573.1	76.4	76.4		129	Cytochrome c oxidase subunit 5B, mitochondrial	mitochondrial envelope|	hydrogen ion transmembrane transport|	cytochrome-c oxidase activity|	7	26	4.06e+09	42.6%
-0.885	0.271	-0.282	-0.473	-0.29	0.885	1.115	0.688	0.421	0.515	-0.271	-1.115	-0.44	-0.803	-0.7	0.282	-0.688	0.44	-0.249	-0.19	0.473	-0.421	0.803	0.249	0.107	0.29	-0.515	0.7	0.19	-0.107	Q9CQ69	Q9CQ69	Uqcrq	1	17	6	6	Q9CQ69|I7HPX6	MOUSE	9768.1	56	1574	1574.1	76.31	76.31		82	Cytochrome b-c1 complex subunit 8	mitochondrion|mitochondrial inner membrane|respiratory chain|	subthalamus development|pons development|cerebellar Purkinje cell layer development|hippocampus development|thalamus development|hypothalamus development|pyramidal neuron development|midbrain development|oxidation-reduction process|hydrogen ion transmembrane transport|	ubiquinol-cytochrome-c reductase activity|	6	17	1.73e+10	56.0%
-0.558	0.056	0.082	-0.052	-0.047	0.558	0.481	0.626	0.442	0.413	-0.056	-0.481	0.035	-0.107	-0.069	-0.082	-0.626	-0.035	-0.127	-0.188	0.052	-0.442	0.107	0.127	-0.045	0.047	-0.413	0.069	0.188	0.045	Q91WS0	Q91WS0	Cisd1	1	19	5	5	Q91WS0	MOUSE	12267.9	42.5	1575	1575.1	76.24	76.24		108	CDGSH iron-sulfur domain-containing protein 1	mitochondrion|mitochondrial outer membrane|integral component of membrane|extracellular exosome|	regulation of cellular respiration|	iron ion binding|2 iron, 2 sulfur cluster binding|	5	19	5.25e+09	42.5%
0.003	-0.104	0.12	0.183	0.116	-0.003	-0.137	0.037	0.194	0.025	0.104	0.137	0.038	0.18	-0.02	-0.12	-0.037	-0.038	0.16	0.063	-0.183	-0.194	-0.18	-0.16	-0.132	-0.116	-0.025	0.02	-0.063	0.132	Q9D0L4	Q9D0L4	Adck1	1	14	5	5	Q9D0L4|Q9D0L4-2	MOUSE	60305.4	13.9	1576	1576.1	76.17	76.17		525	Uncharacterized aarF domain-containing protein kinase 1	extracellular region|mitochondrion|	protein phosphorylation|	protein serine/threonine kinase activity|ATP binding|	5	14	3.22e+08	13.9%
0.128	-1.158	0.712	-1.427	-0.945	-0.128	-1.328	0.584	-1.596	-1.115	1.158	1.328	1.882	0.02	0.213	-0.712	-0.584	-1.882	-2.15	-1.669	1.427	1.596	-0.02	2.15	0.242	0.945	1.115	-0.213	1.669	-0.242	Q8CIM3	Q8CIM3	D2hgdh	1	9	5	5	E9QN44|Q8CIM3	MOUSE	59373.3	15.8	1577	1577.1	76.11	76.11		535	D-2-hydroxyglutarate dehydrogenase, mitochondrial	mitochondrion|	response to manganese ion|response to zinc ion|response to cobalt ion|cellular protein metabolic process|oxidation-reduction process|response to magnesium ion|response to calcium ion|	UDP-N-acetylmuramate dehydrogenase activity|flavin adenine dinucleotide binding|(R)-2-hydroxyglutarate dehydrogenase activity|	5	9	1.44e+09	15.8%
0.211	-0.098	-0.204	0.157	-0.123	-0.211	-0.133	-0.387	-0.037	-0.105	0.098	0.133	-0.109	0.186	0.01	0.204	0.387	0.109	0.35	0.278	-0.157	0.037	-0.186	-0.35	-0.138	0.123	0.105	-0.01	-0.278	0.138	Q6PHQ8	Q6PHQ8	Naa35	1	9	7	7	Q6PHQ8	MOUSE	84331.3	10	1578	1578.1	75.65	75.65		725	N-alpha-acetyltransferase 35, NatC auxiliary subunit	cytoplasm|NatC complex|polysome|	negative regulation of apoptotic process|smooth muscle cell proliferation|	protein binding|	7	9	5.46e+08	10.0%
-0.559	0.099	-0.442	-0.116	-0.108	0.559	0.751	0.267	0.489	0.535	-0.099	-0.751	-0.762	-0.449	-0.28	0.442	-0.267	0.762	0.309	0.315	0.116	-0.489	0.449	-0.309	0.063	0.108	-0.535	0.28	-0.315	-0.063	P07356	P07356	Anxa2	1	14	6	6	P07356	MOUSE	38960.8	26.8	1579	1579.1	75.61	75.61		339	Annexin A2	ruffle|basement membrane|extracellular space|nucleus|cytoplasm|lysosomal membrane|endosome|early endosome|lipid particle|cytosol|plasma membrane|cell cortex|cell surface|membrane|basolateral plasma membrane|extrinsic component of plasma membrane|midbody|late endosome membrane|vesicle|myelin sheath adaxonal region|sarcolemma|melanosome|Schmidt-Lanterman incisure|macropinosome|perinuclear region of cytoplasm|extracellular exosome|PCSK9-AnxA2 complex|membrane raft|	angiogenesis|membrane raft assembly|positive regulation of protein phosphorylation|negative regulation of receptor internalization|membrane budding|body fluid secretion|collagen fibril organization|positive regulation of vesicle fusion|negative regulation of low-density lipoprotein particle receptor catabolic process|osteoclast development|fibrinolysis|negative regulation of catalytic activity|positive regulation of fibroblast proliferation|positive regulation of binding|protein heterotetramerization|protein targeting to plasma membrane|negative regulation of receptor binding|positive regulation of receptor activity|	calcium ion binding|protein binding|calcium-dependent phospholipid binding|phosphatidylinositol-4,5-bisphosphate binding|cytoskeletal protein binding|Rab GTPase binding|phospholipase A2 inhibitor activity|S100 protein binding|poly(A) RNA binding|calcium-dependent protein binding|receptor activator activity|	6	14	6.26e+08	26.8%
0.137	0.139	0.475	0.36	0.229	-0.137	0.007	0.334	0.114	0.142	-0.139	-0.007	0.227	0.108	0.098	-0.475	-0.334	-0.227	-0.153	-0.311	-0.36	-0.114	-0.108	0.153	-0.053	-0.229	-0.142	-0.098	0.311	0.053	G3X9Y5	G3X9Y5	Ube4a	1	7	6	6	G3X9Y5|E9Q735|E9Q442|Q8VDS1|D6RGN7	MOUSE	125601.4	8.2	1580	1580.1	75.53	75.53		1085	Ubiquitin conjugation factor E4 A	ubiquitin ligase complex|cytoplasm|	protein polyubiquitination|ubiquitin-dependent protein catabolic process|	ligase activity|ubiquitin-ubiquitin ligase activity|ubiquitin protein ligase activity|	6	7	9.81e+08	8.2%
0.047	0.116	-0.181	0.081	0.078	-0.047	0.224	-0.175	0.023	-0.033	-0.116	-0.224	-0.217	-0.035	-0.221	0.181	0.175	0.217	0.255	0.014	-0.081	-0.023	0.035	-0.255	0.045	-0.078	0.033	0.221	-0.014	-0.045	Q5ND34	Q5ND34	Wdr81	1	7	7	7	Q5ND34|Q5ND34-2|Q5ND34-3	MOUSE	213881	5.8	1581	1581.1	75.53	75.53		1934	WD repeat-containing protein 81		negative regulation of phosphatase activity|		7	7	5.95e+08	5.8%
-0.277	-0.047	-0.288	-0.088	-0.204	0.277	0.218	-0.023	0.175	0.078	0.047	-0.218	-0.185	-0.085	-0.251	0.288	0.023	0.185	0.154	0.078	0.088	-0.175	0.085	-0.154	-0.168	0.204	-0.078	0.251	-0.078	0.168	Q62093	Q62093	Srsf2	1	23	5	5	Q62093	MOUSE	25475.9	24.4	1582	1582.1	75.49	75.49		221	Serine/arginine-rich splicing factor 2	nucleus|nucleoplasm|spliceosomal complex|cytoplasm|nuclear speck|extracellular exosome|	regulation of alternative mRNA splicing, via spliceosome|mRNA processing|RNA splicing|	nucleotide binding|protein binding|pre-mRNA binding|poly(A) RNA binding|	5	23	1.8e+10	24.4%
-0.078	0.021	-0.164	0.103	-0.044	0.078	0.259	-0.061	0.276	0.169	-0.021	-0.259	-0.069	0.101	-0.019	0.164	0.061	0.069	0.195	0.077	-0.103	-0.276	-0.101	-0.195	-0.079	0.044	-0.169	0.019	-0.077	0.079	E9QMP6	E9QMP6	Mark2	1	12	8	8	E9QMP6|Q05512|Q05512-2|A0A0R4J0B1|Q05512-4|A0A0R4J227|Q05512-3|Q3T9A3|E9PYX3|E9Q9N6|A0A1Y7VNZ6|Q8VHJ5|Q03141|Q03141-3|Q03141-2|Q8CIP4|Q8CIP4-2	MOUSE	86753.8	13.4	1583	1583.1	75.31	75.31		776	Non-specific serine/threonine protein kinase	nucleus|actin filament|plasma membrane|membrane|lateral plasma membrane|basal cortex|microtubule bundle|	protein phosphorylation|positive regulation of neuron projection development|establishment of cell polarity|intracellular signal transduction|establishment or maintenance of epithelial cell apical/basal polarity|regulation of axonogenesis|	magnesium ion binding|protein serine/threonine kinase activity|ATP binding|poly(A) RNA binding|	8	12	7.37e+08	13.4%
0.001	-0.05	0.113	0.101	0.096	-0.001	-0.045	0.13	0.023	-0.021	0.05	0.045	0.129	0.127	0.061	-0.113	-0.13	-0.129	-0.175	-0.119	-0.101	-0.023	-0.127	0.175	-0.111	-0.096	0.021	-0.061	0.119	0.111	Q9D358	Q9D358	Acp1	1	10	8	3	Q9D358|A0A1W2P7X3	MOUSE	18647.8	58.2	1584	1584.1	75.27	21		158	Low molecular weight phosphotyrosine protein phosphatase	cytoplasm|cytoplasmic side of plasma membrane|extracellular exosome|	peptidyl-tyrosine dephosphorylation|	acid phosphatase activity|non-membrane spanning protein tyrosine phosphatase activity|phosphatase activity|	8	10	1.97e+09	58.2%
-0.14	0.214	-0.242	-0.334	-0.614	0.14	0.298	-0.121	-0.125	-0.417	-0.214	-0.298	-0.399	-0.616	-0.861	0.242	0.121	0.399	-0.128	-0.389	0.334	0.125	0.616	0.128	-0.198	0.614	0.417	0.861	0.389	0.198	Q9WUM4	Q9WUM4	Coro1c	1	17	9	9	Q9WUM4|E9PX03|Q920M5-4|Q920M5-2|Q920M5|B9EIZ7|Q920M5-3	MOUSE	53804.6	19.1	1585	1585.1	75.27	75.27		474	Coronin-1C	cytoplasm|cytoskeleton|focal adhesion|actin cytoskeleton|lateral plasma membrane|flotillin complex|lamellipodium|vesicle|	actin cortical patch assembly|neural crest cell migration|regulation of protein phosphorylation|negative regulation of protein phosphorylation|phagocytosis|regulation of epithelial cell migration|negative regulation of epithelial cell migration|regulation of fibroblast migration|actin cytoskeleton organization|negative regulation of protein kinase activity by regulation of protein phosphorylation|establishment of protein localization|regulation of focal adhesion assembly|negative regulation of focal adhesion assembly|activation of GTPase activity|regulation of substrate adhesion-dependent cell spreading|negative regulation of substrate adhesion-dependent cell spreading|regulation of ruffle assembly|positive regulation of lamellipodium morphogenesis|	Rac GTPase binding|actin filament binding|	9	17	7.11e+08	19.1%
0.142	0.048	-0.072	0.263	0.197	-0.142	-0.214	-0.045	0.025	0.105	-0.048	0.214	-0.191	0.277	0.141	0.072	0.045	0.191	0.291	0.239	-0.263	-0.025	-0.277	-0.291	-0.129	-0.197	-0.105	-0.141	-0.239	0.129	Q6PF93	Q6PF93	Pik3c3	1	8	6	6	Q6PF93|E9QLS6|Q6PF93-2|D3YZ98|E9Q824	MOUSE	102170.2	8.6	1586	1586.1	75.13	75.13		887	Phosphatidylinositol 3-kinase catalytic subunit type 3	pre-autophagosomal structure|cytoplasm|endosome|late endosome|peroxisome|membrane|midbody|phosphatidylinositol 3-kinase complex, class III, type I|phosphatidylinositol 3-kinase complex, class III, type II|phosphatidylinositol 3-kinase complex, class III|phagocytic vesicle|	autophagosome assembly|cytokinesis|protein phosphorylation|endocytosis|endosome organization|endosomal transport|macroautophagy|protein processing|peroxisome degradation|regulation of cytokinesis|phosphatidylinositol-3-phosphate biosynthetic process|cellular response to glucose starvation|response to leucine|early endosome to late endosome transport|phosphatidylinositol phosphorylation|phosphatidylinositol-mediated signaling|regulation of protein secretion|	protein kinase activity|protein binding|ATP binding|1-phosphatidylinositol-3-kinase activity|	6	8	6.15e+08	8.6%
-0.044	0.04	-0.186	0.15	-0.127	0.044	0.075	-0.199	0.216	-0.071	-0.04	-0.075	-0.302	0.078	-0.195	0.186	0.199	0.302	0.423	0.102	-0.15	-0.216	-0.078	-0.423	-0.254	0.127	0.071	0.195	-0.102	0.254	O88738	O88738	Birc6	1	13	9	9	O88738|O88738-2|S4R2P8|O88738-3|S4R1L5	MOUSE	538664.8	2.5	1587	1587.1	75.11	75.11		4882	Baculoviral IAP repeat-containing protein 6	spindle pole|cytoplasm|endosome|trans-Golgi network|microtubule organizing center|membrane|midbody|	placenta development|apoptotic process|mitotic nuclear division|positive regulation of cell proliferation|regulation of signal transduction|negative regulation of endopeptidase activity|protein ubiquitination|regulation of cytokinesis|regulation of cell proliferation|negative regulation of apoptotic process|cell division|labyrinthine layer development|spongiotrophoblast layer development|negative regulation of extrinsic apoptotic signaling pathway|	ubiquitin-protein transferase activity|cysteine-type endopeptidase inhibitor activity|protein binding|ligase activity|ubiquitin conjugating enzyme activity|	9	13	1.01e+09	2.5%
0.232	0.082	0.388	-0.104	0.061	-0.232	-0.061	0.125	-0.345	-0.215	-0.082	0.061	0.272	-0.403	-0.083	-0.388	-0.125	-0.272	-0.476	-0.393	0.104	0.345	0.403	0.476	0.237	-0.061	0.215	0.083	0.393	-0.237	B1ATI0	B1ATI0	Aldh3a2	1	13	6	6	B1ATI0|B1AV77|P47740	MOUSE	59846.1	21.6	1588	1588.1	75.09	75.09		532	Aldehyde dehydrogenase	mitochondrion|mitochondrial inner membrane|peroxisome|integral component of membrane|intracellular membrane-bounded organelle|extracellular exosome|	cellular aldehyde metabolic process|sesquiterpenoid metabolic process|central nervous system development|peripheral nervous system development|epidermis development|phytol metabolic process|oxidation-reduction process|	3-chloroallyl aldehyde dehydrogenase activity|aldehyde dehydrogenase (NAD) activity|aldehyde dehydrogenase [NAD(P)+] activity|long-chain-alcohol oxidase activity|long-chain-aldehyde dehydrogenase activity|medium-chain-aldehyde dehydrogenase activity|	6	13	6.21e+08	21.6%
-0.124	0.336	0.082	0.13	0.283	0.124	0.441	0.271	0.258	0.403	-0.336	-0.441	-0.326	-0.337	-0.106	-0.082	-0.271	0.326	0.037	0.169	-0.13	-0.258	0.337	-0.037	0.132	-0.283	-0.403	0.106	-0.169	-0.132	P61079	P61079	Ube2d3	1	15	6	6	A0A0G2JGL0|P61079|P62838|Q6ZWY6|P61080	MOUSE	16915.1	52.3	1589	1589.1	74.95	74.95		147	Ubiquitin-conjugating enzyme E2 D3	plasma membrane|endosome membrane|extracellular exosome|	protein polyubiquitination|DNA repair|protein monoubiquitination|apoptotic process|protein ubiquitination|proteasome-mediated ubiquitin-dependent protein catabolic process|protein autoubiquitination|protein K48-linked ubiquitination|protein K11-linked ubiquitination|positive regulation of protein targeting to mitochondrion|	ubiquitin-protein transferase activity|protein binding|ATP binding|ligase activity|ubiquitin conjugating enzyme activity|	6	15	8.1e+09	52.3%
-0.091	-0.374	-0.513	-0.696	-0.695	0.091	-0.205	-0.468	-0.358	-0.492	0.374	0.205	-0.253	-0.213	-0.27	0.513	0.468	0.253	0.078	-0.064	0.696	0.358	0.213	-0.078	0.118	0.695	0.492	0.27	0.064	-0.118	Q8C7E7	Q8C7E7	Stbd1	1	12	6	6	Q8C7E7	MOUSE	36240.5	20.4	1590	1590.1	74.94	74.94		338	Starch-binding domain-containing protein 1	integral component of membrane|		starch binding|	6	12	1.32e+09	20.4%
-0.121	0.267	-0.337	0.088	-0.026	0.121	0.469	-0.128	0.157	0.225	-0.267	-0.469	-0.584	-0.104	-0.325	0.337	0.128	0.584	0.238	0.193	-0.088	-0.157	0.104	-0.238	-0.095	0.026	-0.225	0.325	-0.193	0.095	P63087-2	P63087-2	Ppp1cc	1	14	6	1	P63087-2|P63087|A0A0G2JGC1	MOUSE	39245.3	19.5	1591	1591.1	74.76	11.08		323	Isoform Gamma-2 of Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	condensed chromosome kinetochore|nucleolus|mitochondrion|focal adhesion|nuclear speck|midbody|cleavage furrow|dendritic spine|MLL5-L complex|PTW/PP1 phosphatase complex|	glycogen metabolic process|protein dephosphorylation|cell cycle|neuron differentiation|circadian regulation of gene expression|regulation of circadian rhythm|entrainment of circadian clock by photoperiod|cell division|	protein serine/threonine phosphatase activity|protein binding|phosphatase activity|protein kinase binding|poly(A) RNA binding|metal ion binding|	6	14	8.98e+08	19.5%
-0.071	0.329	-0.458	0.199	-0.077	0.071	0.408	-0.319	0.283	0.037	-0.329	-0.408	-0.734	-0.111	-0.367	0.458	0.319	0.734	0.566	0.403	-0.199	-0.283	0.111	-0.566	-0.333	0.077	-0.037	0.367	-0.403	0.333	O09106	O09106	Hdac1	1	13	6	3	O09106|D3YYI8	MOUSE	55644.5	20.1	1592	1592.1	74.6	41.56		482	Histone deacetylase 1	histone deacetylase complex|chromatin|nuclear chromatin|heterochromatin|nucleus|nucleoplasm|transcription factor complex|cytoplasm|cytosol|Sin3 complex|NuRD complex|transcriptional repressor complex|neuronal cell body|protein complex|	negative regulation of transcription from RNA polymerase II promoter|chromatin silencing at rDNA|transcription, DNA-templated|protein deacetylation|endoderm development|circadian rhythm|positive regulation of cell proliferation|epidermal cell differentiation|negative regulation of gene expression|positive regulation of receptor biosynthetic process|chromatin modification|histone deacetylation|hippocampus development|neuron differentiation|circadian regulation of gene expression|odontogenesis of dentin-containing tooth|embryonic digit morphogenesis|ATP-dependent chromatin remodeling|negative regulation of apoptotic process|negative regulation of I-kappaB kinase/NF-kappaB signaling|negative regulation by host of viral transcription|negative regulation of transcription, DNA-templated|positive regulation of transcription, DNA-templated|positive regulation of transcription from RNA polymerase II promoter|positive regulation of oligodendrocyte differentiation|negative regulation of androgen receptor signaling pathway|hair follicle placode formation|eyelid development in camera-type eye|fungiform papilla formation|histone H3 deacetylation|histone H4 deacetylation|negative regulation of canonical Wnt signaling pathway|negative regulation of intrinsic apoptotic signaling pathway|	transcription regulatory region sequence-specific DNA binding|core promoter binding|RNA polymerase II repressing transcription factor binding|RNA polymerase II transcription corepressor activity|DNA binding|chromatin binding|sequence-specific DNA binding transcription factor activity|transcription corepressor activity|histone deacetylase activity|protein binding|transcription factor binding|deacetylase activity|enzyme binding|NAD-dependent histone deacetylase activity (H3-K14 specific)|protein deacetylase activity|activating transcription factor binding|Krueppel-associated box domain binding|histone deacetylase binding|transcription regulatory region DNA binding|protein N-terminus binding|NF-kappaB binding|repressing transcription factor binding|RNA polymerase II core promoter proximal region sequence-specific DNA binding|RNA polymerase II distal enhancer sequence-specific DNA binding|nucleosomal DNA binding|	6	13	2.12e+09	20.1%
-0.073	0.294	-0.336	0.079	-0.08	0.073	0.3	-0.288	0.174	0.041	-0.294	-0.3	-0.63	-0.194	-0.337	0.336	0.288	0.63	0.44	0.293	-0.079	-0.174	0.194	-0.44	-0.133	0.08	-0.041	0.337	-0.293	0.133	P70288	P70288	Hdac2	1	8	5	3	A0A0R4J008|P70288|Q8BQ10	MOUSE	55871.7	13.1	1592	1592.2	55.43	29.04		488	Histone deacetylase 2	histone deacetylase complex|nuclear chromatin|heterochromatin|nucleus|nucleoplasm|replication fork|transcription factor complex|cytoplasm|Sin3 complex|NuRD complex|transcriptional repressor complex|ESC/E(Z) complex|protein complex|RNA polymerase II transcription repressor complex|	negative regulation of transcription from RNA polymerase II promoter|chromatin silencing at rDNA|maintenance of chromatin silencing|transcription, DNA-templated|protein deacetylation|positive regulation of cell proliferation|epidermal cell differentiation|positive regulation of receptor biosynthetic process|negative regulation of neuron projection development|dendrite development|chromatin modification|histone deacetylation|hippocampus development|neuron differentiation|circadian regulation of gene expression|odontogenesis of dentin-containing tooth|embryonic digit morphogenesis|ATP-dependent chromatin remodeling|negative regulation of apoptotic process|negative regulation of sequence-specific DNA binding transcription factor activity|positive regulation of proteolysis|negative regulation of transcription, DNA-templated|positive regulation of transcription from RNA polymerase II promoter|positive regulation of oligodendrocyte differentiation|positive regulation of sequence-specific DNA binding transcription factor activity|regulation of protein kinase B signaling|cardiac muscle cell development|negative regulation of cardiac muscle cell proliferation|regulation of sarcomere organization|hair follicle placode formation|eyelid development in camera-type eye|fungiform papilla formation|histone H3 deacetylation|histone H4 deacetylation|negative regulation of canonical Wnt signaling pathway|regulation of protein deacetylation|negative regulation of intrinsic apoptotic signaling pathway|	RNA polymerase II repressing transcription factor binding|RNA polymerase II transcription corepressor binding|chromatin binding|sequence-specific DNA binding transcription factor activity|histone deacetylase activity|protein binding|transcription factor binding|deacetylase activity|enzyme binding|chromatin DNA binding|NAD-dependent histone deacetylase activity (H3-K14 specific)|protein deacetylase activity|histone deacetylase activity (H4-K16 specific)|Krueppel-associated box domain binding|sequence-specific DNA binding|poly(A) RNA binding|NF-kappaB binding|RNA polymerase II core promoter proximal region sequence-specific DNA binding|RNA polymerase II distal enhancer sequence-specific DNA binding|nucleosomal DNA binding|	3	8	6.93e+08	8.1%
